"EFF_DATE","ROUTE_TYPE_CODE","ROUTE_ID","ARTCC","ROUTE_PT_SEQ","ROUTE_PT_ID","NEXT_ROUTE_PT_ID","SEGMENT_TEXT","LAT_DEG","LAT_MIN","LAT_SEC","LAT_HEMIS","LAT_DECIMAL","LONG_DEG","LONG_MIN","LONG_SEC","LONG_HEMIS","LONG_DECIMAL","NAV_ID","NAVAID_BEARING","NAVAID_DIST"
"2026/01/22","IR","034","ZMA",70,"G","H","(1) 01 AGL B 30 MSL TO",26,37,48,"N",26.63,80,54,30,"W",-80.90833333,"PBI",269,44
"2026/01/22","IR","034","ZMA",80,"H","I","(1) 01 AGL B 30 MSL TO",26,42,0,"N",26.7,80,48,0,"W",-80.8,"PBI",275,38
"2026/01/22","IR","034","ZMA",90,"I","J","(1) 01 AGL B 20 MSL TO",26,58,0,"N",26.96666666,80,54,12,"W",-80.90333333,"PBI",295,47
"2026/01/22","IR","034","ZMA",100,"J","K","(1) 01 AGL B 20 MSL TO",27,14,6,"N",27.235,81,0,30,"W",-81.00833333,"",,
"2026/01/22","IR","034","ZMA",110,"K","","(1) 01 AGL B 20 MSL TO",27,18,0,"N",27.3,81,3,0,"W",-81.05,"",,
"2026/01/22","IR","035","ZDC",10,"A","B","(1) AS ASSIGNED TO",33,55,0,"N",33.91666666,78,18,0,"W",-78.3,"CRE",77,22
"2026/01/22","IR","035","ZDC",20,"B","C","(1) 03 AGL B 40 MSL TO",34,27,0,"N",34.45,78,15,0,"W",-78.25,"CRE",35,45
"2026/01/22","IR","035","ZDC",30,"C","D","(1) 03 AGL B 40 MSL TO",34,27,0,"N",34.45,78,58,0,"W",-78.96666666,"FAY",192,32
"2026/01/22","IR","035","ZDC",40,"D","E","(1) 03 AGL B 30 MSL TO",33,57,0,"N",33.95,79,19,0,"W",-79.31666666,"CRE",289,31
"2026/01/22","IR","035","ZDC",50,"E","F","(1) 03 AGL B 30 MSL TO",33,58,0,"N",33.96666666,80,3,0,"W",-80.05,"SSC",100,21
"2026/01/22","IR","035","ZDC",60,"F","G","(1) 03 AGL B 30 MSL TO",33,36,0,"N",33.6,80,33,0,"W",-80.55,"VAN",332,9
"2026/01/22","IR","035","ZDC",70,"G","","(1) 03 AGL B 30 MSL TO",33,36,0,"N",33.6,81,4,0,"W",-81.06666666,"CAE",184,15
"2026/01/22","IR","036","",10,"A","B","(1) AS ASSIGNED TO",33,36,0,"N",33.6,81,4,0,"W",-81.06666666,"CAE",184,15
"2026/01/22","IR","036","",20,"B","C","(1) 03 AGL B 30 MSL TO",33,37,0,"N",33.61666666,81,13,0,"W",-81.21666666,"CAE",212,17
"2026/01/22","IR","036","",30,"C","D","(1) 03 AGL B 30 MSL TO",33,14,0,"N",33.23333333,81,13,0,"W",-81.21666666,"CAE",194,38
"2026/01/22","IR","036","",40,"D","E","(1) 03 AGL B 40 MSL TO",33,3,0,"N",33.05,80,30,0,"W",-80.5,"VAN",192,26
"2026/01/22","IR","036","",50,"E","F","(1) 03 AGL B 40 MSL TO",33,35,0,"N",33.58333333,79,57,0,"W",-79.95,"VAN",81,26
"2026/01/22","IR","036","",60,"F","G","(1) 03 AGL B 40 MSL TO",33,50,0,"N",33.83333333,80,12,0,"W",-80.2,"VAN",36,25
"2026/01/22","IR","036","",70,"G","H","(1) 03 AGL B 30 MSL TO",33,36,0,"N",33.6,80,33,0,"W",-80.55,"VAN",332,9
"2026/01/22","IR","036","",80,"H","","(1) 03 AGL B 30 MSL TO",33,36,0,"N",33.6,81,4,0,"W",-81.06666666,"CAE",184,15
"2026/01/22","IR","037","ZHU ZME",10,"A","B","(1) CROSS AT 60 MSL TO (2) OR AS ASSIGNED",30,43,0,"N",30.71666666,88,19,0,"W",-88.31666666,"SJI",99,2
"2026/01/22","IR","037","ZHU ZME",20,"B","C","(1) 60 MSL TO (2) OR AS ASSIGNED",30,53,0,"N",30.88333333,88,46,0,"W",-88.76666666,"GPT",27,33
"2026/01/22","IR","037","ZHU ZME",30,"C","D","(1) 60 MSL TO (2) OR AS ASSIGNED",31,9,0,"N",31.15,88,34,0,"W",-88.56666666,"LBY",107,43
"2026/01/22","IR","037","ZHU ZME",40,"D","E","(1) 60 MSL TO (2) OR AS ASSIGNED",31,40,0,"N",31.66666666,89,10,0,"W",-89.16666666,"LBY",26,17
"2026/01/22","IR","037","ZHU ZME",50,"E","F","(1) 60 MSL TO (2) OR AS ASSIGNED",31,0,0,"N",31,89,45,0,"W",-89.75,"PCU",353,26
"2026/01/22","IR","037","ZHU ZME",60,"F","G","(1) 60 MSL TO (2) OR AS ASSIGNED",30,38,0,"N",30.63333333,89,35,0,"W",-89.58333333,"PCU",55,9
"2026/01/22","IR","037","ZHU ZME",70,"G","H","(1) 60 MSL TO (2) OR AS ASSIGNED",30,24,24.6,"N",30.40683333,89,4,36.6,"W",-89.07683333,"GPT",266,0
"2026/01/22","IR","037","ZHU ZME",80,"H","","(1) 60 MSL TO (2) OR AS ASSIGNED",30,32,0,"N",30.53333333,88,41,0,"W",-88.68333333,"GPT",68,22
"2026/01/22","IR","038","ZHU",10,"A","B","(1) AS ASSIGNED TO (2) 80 MSL-100 MSL",30,24,0,"N",30.4,88,15,0,"W",-88.25,"BFM",214,16
"2026/01/22","IR","038","ZHU",20,"B","C","(1) AS ASSIGNED TO (2) 80 MSL-100 MSL",30,24,24.6,"N",30.40683333,89,4,36.6,"W",-89.07683333,"GPT",266,0
"2026/01/22","IR","038","ZHU",30,"C","D","(1) AS ASSIGNED TO (2) 80 MSL-100 MSL",28,54,0,"N",28.9,89,26,0,"W",-89.43333333,"LEV",113,39
"2026/01/22","IR","038","ZHU",40,"D","E","(1) AS ASSIGNED TO (2) 80 MSL-100 MSL",29,5,0,"N",29.08333333,90,38,0,"W",-90.63333333,"LEV",257,28
"2026/01/22","IR","038","ZHU",50,"E","F","(1) AS ASSIGNED TO (2) 80 MSL-100 MSL",28,54,0,"N",28.9,89,26,0,"W",-89.43333333,"LEV",113,39
"2026/01/22","IR","038","ZHU",60,"F","G","(1) AS ASSIGNED TO (2) 80 MSL-100 MSL",30,24,24.6,"N",30.40683333,89,4,36.6,"W",-89.07683333,"GPT",266,0
"2026/01/22","IR","038","ZHU",70,"G","","(1) AS ASSIGNED TO (2) 80 MSL-100 MSL",30,24,0,"N",30.4,88,15,0,"W",-88.25,"BFM",214,16
"2026/01/22","IR","040","ZHU ZME",10,"A","B","(1) CROSS AT 50 MSL TO (2) OR AS ASSIGNED",30,22,0,"N",30.36666666,88,19,0,"W",-88.31666666,"SJI",169,22
"2026/01/22","IR","040","ZHU ZME",20,"B","C","(1) 50 MSL TO (2) OR AS ASSIGNED (3) ALTERNATE ENTRY: B.",30,43,0,"N",30.71666666,88,19,0,"W",-88.31666666,"SJI",99,2
"2026/01/22","IR","040","ZHU ZME",30,"C","D","(1) 50 MSL TO (2) OR AS ASSIGNED",31,6,0,"N",31.1,88,14,0,"W",-88.23333333,"SJI",11,23
"2026/01/22","IR","040","ZHU ZME",40,"D","E","(1) 50 MSL TO (2) OR AS ASSIGNED",31,41,0,"N",31.68333333,88,38,0,"W",-88.63333333,"LBY",61,39
"2026/01/22","IR","040","ZHU ZME",50,"E","F","(1) 50 MSL TO (2) OR AS ASSIGNED",31,40,0,"N",31.66666666,89,10,0,"W",-89.16666666,"LBY",26,17
"2026/01/22","IR","040","ZHU ZME",60,"F","G","(1) 50 MSL TO (2) OR AS ASSIGNED",31,21,0,"N",31.35,88,56,0,"W",-88.93333333,"LBY",96,21
"2026/01/22","IR","040","ZHU ZME",70,"G","H","(1) 50 MSL TO (2) OR AS ASSIGNED",31,9,0,"N",31.15,88,34,0,"W",-88.56666666,"LBY",107,43
"2026/01/22","IR","040","ZHU ZME",80,"H","","(1) 50 MSL TO (2) OR AS ASSIGNED",30,53,0,"N",30.88333333,88,46,0,"W",-88.76666666,"GPT",27,33
"2026/01/22","IR","044","ZME",10,"A","B","(1) CROSS AT 30 MSL TO (2) OR AS ASSIGNED",32,37,0,"N",32.61666666,89,9,0,"W",-89.15,"NMM",273,31
"2026/01/22","IR","044","ZME",20,"B","C","(1) 24 MSL B 60 MSL TO (2) OR AS ASSIGNED",32,45,0,"N",32.75,89,9,0,"W",-89.15,"NMM",288,32
"2026/01/22","IR","044","ZME",30,"C","D","(1) 24 MSL B 70 MSL TO",32,48,0,"N",32.8,89,20,0,"W",-89.33333333,"NMM",288,42
"2026/01/22","IR","044","ZME",40,"D","E","(1) 24 MSL B 70 MSL TO",32,41,0,"N",32.68333333,89,48,0,"W",-89.8,"MHZ",46,21
"2026/01/22","IR","044","ZME",50,"E","F","(1) 22 MSL B 70 MSL TO",32,50,0,"N",32.83333333,89,53,0,"W",-89.88333333,"MHZ",26,26
"2026/01/22","IR","044","ZME",60,"F","G","(1) 22 MSL B 70 MSL TO",32,55,0,"N",32.91666666,90,0,0,"W",-90,"MHZ",11,29
"2026/01/22","IR","044","ZME",70,"G","H","(1) 22 MSL B 70 MSL TO",33,21,0,"N",33.35,89,47,0,"W",-89.78333333,"SQS",102,26
"2026/01/22","IR","044","ZME",80,"H","I","(1) 22 MSL B 70 MSL TO",33,17,0,"N",33.28333333,89,40,0,"W",-89.66666666,"SQS",106,33
"2026/01/22","IR","044","ZME",90,"I","J","(1) 22 MSL B 70 MSL TO",33,4,0,"N",33.06666666,89,36,0,"W",-89.6,"SQS",122,42
"2026/01/22","IR","044","ZME",100,"J","K","(1) 28 MSL B 70 MSL TO",33,19,0,"N",33.31666666,89,11,0,"W",-89.18333333,"IGB",249,35
"2026/01/22","IR","044","ZME",110,"K","L","(1) 28 MSL B 70 MSL TO",33,9,0,"N",33.15,89,4,0,"W",-89.06666666,"NMM",322,43
"2026/01/22","IR","044","ZME",120,"L","","(1) 28 MSL B 50 MSL TO",33,6,0,"N",33.1,88,46,0,"W",-88.76666666,"NMM",339,33
"2026/01/22","IR","046","ZJX ZMA",10,"A","B","(1) CROSS AT 30 MSL TO (2) OR AS ASSIGNED",28,9,0,"N",28.15,83,22,18,"W",-83.37166666,"PIE",297,39
"2026/01/22","IR","046","ZJX ZMA",20,"B","C","(1) 30 MSL TO (2) OR AS ASSIGNED",27,59,24,"N",27.99,83,8,24,"W",-83.14,"PIE",287,25
"2026/01/22","IR","046","ZJX ZMA",30,"C","D","(1) 30 MSL TO (2) OR AS ASSIGNED",28,12,0,"N",28.2,82,51,0,"W",-82.85,"PIE",338,20
"2026/01/22","IR","046","ZJX ZMA",40,"D","E","(1) 05 AGL B 30 MSL TO",28,37,30,"N",28.625,82,38,30,"W",-82.64166666,"OCF",214,40
"2026/01/22","IR","046","ZJX ZMA",50,"E","F","(1) 10 AGL B 30 MSL TO",28,45,30,"N",28.75833333,82,4,30,"W",-82.075,"OCF",162,26
"2026/01/22","IR","046","ZJX ZMA",60,"F","G","(1) 05 AGL B 30 MSL TO",28,21,30,"N",28.35833333,81,53,30,"W",-81.89166666,"OCF",160,52
"2026/01/22","IR","046","ZJX ZMA",70,"G","H","(1) 10 AGL B 30 MSL TO",28,14,0,"N",28.23333333,81,50,30,"W",-81.84166666,"OCF",160,60
"2026/01/22","IR","046","ZJX ZMA",80,"H","I","(1) 10 AGL B 30 MSL TO",28,1,0,"N",28.01666666,81,23,12,"W",-81.38666666,"ORL",185,32
"2026/01/22","IR","046","ZJX ZMA",90,"I","J","(1) 10 AGL B 40 MSL TO",28,0,0,"N",28,81,21,30,"W",-81.35833333,"ORL",182,33
"2026/01/22","IR","046","ZJX ZMA",100,"J","","(1) 10 AGL B 50 MSL TO",27,46,0,"N",27.76666666,81,21,0,"W",-81.35,"ORL",181,46
"2026/01/22","IR","047","ZMA",10,"A","B","(1) AS ASSIGNED TO (2) 50 MSL - 90 MSL",27,57,12,"N",27.95333333,82,16,30,"W",-82.275,"LAL",261,14
"2026/01/22","IR","047","ZMA",20,"B","C","(1) AS ASSIGNED TO (2) 50 MSL - 90 MSL",27,59,10.2,"N",27.98616666,82,0,49.8,"W",-82.01383333,"LAL",107,0
"2026/01/22","IR","047","ZMA",30,"C","D","(1) AS ASSIGNED TO (2) 50 MSL - 90 MSL",28,3,30,"N",28.05833333,81,21,0,"W",-81.35,"LAL",82,36
"2026/01/22","IR","047","ZMA",40,"D","E","(1) AS ASSIGNED TO (2) 50 MSL - 90 MSL",28,0,0,"N",28,81,21,0,"W",-81.35,"ORL",181,32
"2026/01/22","IR","047","ZMA",50,"E","","(1) AS ASSIGNED TO",27,46,0,"N",27.76666666,81,21,0,"W",-81.35,"ORL",181,46
"2026/01/22","IR","048","ZMA",10,"A","B","(1) 40 MSL B 60 MSL TO",27,38,30,"N",27.64166666,81,24,0,"W",-81.4,"MCF",106,61
"2026/01/22","IR","048","ZMA",20,"B","C","(1) 40 MSL B 60 MSL TO",27,38,30,"N",27.64166666,81,38,0,"W",-81.63333333,"MCF",109,49
"2026/01/22","IR","048","ZMA",30,"C","","(1) 50 MSL TO (2) OR AS ASSIGNED",27,40,48,"N",27.68,81,59,18,"W",-81.98833333,"MCF",115,30
"2026/01/22","IR","049","ZMA",10,"A","B","(1) AS ASSIGNED TO",27,30,0,"N",27.5,82,22,0,"W",-82.36666666,"MCF",164,23
"2026/01/22","IR","049","ZMA",20,"B","C","(1) 05 AGL B 30 MSL TO",27,21,43.2,"N",27.362,81,59,58.8,"W",-81.99966666,"LBV",314,46
"2026/01/22","IR","049","ZMA",30,"C","D","(1) 05 AGL B 30 MSL TO",27,18,1.2,"N",27.30033333,81,49,58.8,"W",-81.833,"LBV",319,37
"2026/01/22","IR","049","ZMA",40,"D","E","(1) 05 AGL B 30 MSL TO",27,11,31.2,"N",27.192,81,38,58.8,"W",-81.64966666,"LBV",327,26
"2026/01/22","IR","049","ZMA",50,"E","F","(1) 05 AGL B 60 MSL TO (2) CROSS 81 DEG W AT OR (3) BELOW 50 MSL",27,10,1.2,"N",27.167,80,59,16.8,"W",-80.988,"LBV",46,30
"2026/01/22","IR","049","ZMA",60,"F","","(1) 05 AGL B 50 MSL TO ENTER R-2901 (2) (POINT F) 15 AGL TO 40 MSL.",27,18,49.2,"N",27.31366666,81,2,58.8,"W",-81.04966666,"LBV",31,34
"2026/01/22","IR","050","ZMA",10,"A","B","(1) AS ASSIGNED TO",27,30,0,"N",27.5,82,22,0,"W",-82.36666666,"MCF",164,23
"2026/01/22","IR","050","ZMA",20,"B","C","(1) 05 AGL B 30 MSL TO",27,21,43.2,"N",27.362,81,59,58.8,"W",-81.99966666,"LBV",314,46
"2026/01/22","IR","050","ZMA",30,"C","D","(1) 05 AGL B 30 MSL TO",27,18,1.2,"N",27.30033333,81,49,58.8,"W",-81.833,"LBV",319,37
"2026/01/22","IR","050","ZMA",40,"D","E","(1) 05 AGL B 30 MSL TO",26,54,1.2,"N",26.90033333,81,21,58.8,"W",-81.36633333,"LBV",16,5
"2026/01/22","IR","050","ZMA",50,"E","F","(1) 05 AGL B 30 MSL TO",27,1,19.2,"N",27.022,80,55,40.8,"W",-80.928,"LBV",64,27
"2026/01/22","IR","050","ZMA",60,"F","G","(1) 05 AGL B 30 MSL TO",27,10,1.2,"N",27.167,80,59,16.8,"W",-80.988,"LBV",46,30
"2026/01/22","IR","050","ZMA",70,"G","","(1) 05 AGL B 50 MSL TO ENTER R-2901 (2) (POINT G) 15 AGL TO 40 MSL",27,18,49.2,"N",27.31366666,81,2,58.8,"W",-81.04966666,"LBV",31,34
"2026/01/22","IR","051","ZMA",10,"A","B","(1) AS ASSIGNED TO",27,30,0,"N",27.5,82,22,0,"W",-82.36666666,"MCF",164,23
"2026/01/22","IR","051","ZMA",20,"B","C","(1) 05 AGL B 30 MSL TO",27,21,43.2,"N",27.362,81,59,58.8,"W",-81.99966666,"LBV",314,46
"2026/01/22","IR","051","ZMA",30,"C","D","(1) 05 AGL B 30 MSL TO",27,18,0,"N",27.3,81,49,58.8,"W",-81.833,"LBV",319,37
"2026/01/22","IR","051","ZMA",40,"D","E","(1) 05 AGL B 30 MSL TO",26,54,1.2,"N",26.90033333,81,21,58.8,"W",-81.36633333,"LBV",16,5
"2026/01/22","IR","051","ZMA",50,"E","F","(1) 30 MSL TO",26,58,1.2,"N",26.967,81,7,58.8,"W",-81.133,"LBV",58,16
"2026/01/22","IR","051","ZMA",60,"F","G","(1) 30 MSL TO",27,10,43.2,"N",27.17866666,80,35,28.8,"W",-80.59133333,"",,
"2026/01/22","IR","051","ZMA",70,"G","H","(1) 05 AGL B 30 MSL TO",27,18,30,"N",27.30833333,80,39,30,"W",-80.65833333,"",,
"2026/01/22","IR","051","ZMA",80,"H","I","(1) 05 AGL B 30 MSL TO",27,30,0,"N",27.5,80,45,0,"W",-80.75,"",,
"2026/01/22","IR","051","ZMA",90,"I","J","(1) 05 AGL B 30 MSL TO",27,43,0,"N",27.71666666,80,51,24,"W",-80.85666666,"",,
"2026/01/22","IR","051","ZMA",100,"J","K","(1) 05 AGL B 20 MSL TO",27,50,30,"N",27.84166666,80,55,0,"W",-80.91666666,"",,
"2026/01/22","IR","051","ZMA",110,"K","L","(1) 05 AGL B 20 MSL TO",28,4,0,"N",28.06666666,81,14,0,"W",-81.23333333,"ORL",169,29
"2026/01/22","IR","051","ZMA",120,"L","M","(1) 05 AGL B 50 MSL TO",28,0,0,"N",28,81,21,0,"W",-81.35,"ORL",181,32
"2026/01/22","IR","051","ZMA",130,"M","","(1) 05 AGL B 50 MSL TO ENTER R-2901 (3) (POINT M) 15 AGL TO 40 MSL.",27,46,0,"N",27.76666666,81,21,0,"W",-81.35,"ORL",181,46
"2026/01/22","IR","053","ZMA",10,"A","B","(1) AS ASSIGNED TO",25,14,0,"N",25.23333333,80,13,0,"W",-80.21666666,"HST",153,18
"2026/01/22","IR","053","ZMA",20,"B","C","(1) 05 AGL B 30 MSL TO",24,51,0,"N",24.85,80,37,0,"W",-80.61666666,"HST",202,40
"2026/01/22","IR","053","ZMA",30,"C","D","(1) 05 AGL B 30 MSL TO",24,44,0,"N",24.73333333,80,47,0,"W",-80.78333333,"HST",209,50
"2026/01/22","IR","053","ZMA",40,"D","E","(1) 05 AGL B 30 MSL TO",24,38,0,"N",24.63333333,81,7,0,"W",-81.11666666,"EYW",85,37
"2026/01/22","IR","053","ZMA",50,"E","F","(1) 05 AGL B 30 MSL TO (2) DESCEND TO",24,14,0,"N",24.23333333,82,7,0,"W",-82.11666666,"EYW",218,27
"2026/01/22","IR","053","ZMA",60,"F","","(1) 25 MSL TO",24,27,0,"N",24.45,82,12,0,"W",-82.2,"EYW",249,23
"2026/01/22","IR","055","ZMA",10,"A","B","(1) 15 AGL B 20 MSL TO",27,21,18,"N",27.355,81,4,30,"W",-81.075,"LBV",27,36
"2026/01/22","IR","055","ZMA",20,"B","C","(1) 01 AGL B 40 MSL TO",27,12,18,"N",27.205,81,6,42,"W",-81.11166666,"LBV",33,27
"2026/01/22","IR","055","ZMA",30,"C","D","(1) 01 AGL B 40 MSL TO",26,47,12,"N",26.78666666,81,13,0,"W",-81.21666666,"LBV",104,10
"2026/01/22","IR","055","ZMA",40,"D","E","(1) 01 AGL B 40 MSL TO",26,21,0,"N",26.35,81,20,0,"W",-81.33333333,"RSW",116,26
"2026/01/22","IR","055","ZMA",50,"E","F","(1) 01 AGL B 40 MSL TO",26,15,0,"N",26.25,81,21,30,"W",-81.35833333,"RSW",129,28
"2026/01/22","IR","055","ZMA",60,"F","G","(1) 01 AGL B 40 MSL TO",25,54,30,"N",25.90833333,81,21,30,"W",-81.35833333,"HST",298,59
"2026/01/22","IR","055","ZMA",70,"G","H","(1) 10 AGL B 40 MSL TO",25,46,0,"N",25.76666666,81,21,30,"W",-81.35833333,"HST",291,56
"2026/01/22","IR","055","ZMA",80,"H","I","(1) 10 AGL B 40 MSL TO",25,24,0,"N",25.4,81,13,0,"W",-81.21666666,"HST",266,46
"2026/01/22","IR","055","ZMA",90,"I","","(1) 10 AGL B 40 MSL TO",25,7,0,"N",25.11666666,81,7,0,"W",-81.11666666,"HST",244,46
"2026/01/22","IR","056","ZMA",10,"A","B","(1) AS ASSIGNED TO",25,7,0,"N",25.11666666,81,7,0,"W",-81.11666666,"HST",244,46
"2026/01/22","IR","056","ZMA",20,"B","C","(1) 10 AGL B 30 MSL TO",25,24,0,"N",25.4,81,13,0,"W",-81.21666666,"HST",266,46
"2026/01/22","IR","056","ZMA",30,"C","D","(1) 10 AGL B 30 MSL TO",25,46,0,"N",25.76666666,81,21,30,"W",-81.35833333,"HST",291,56
"2026/01/22","IR","056","ZMA",40,"D","E","(1) 10 AGL B 30 MSL TO",25,54,30,"N",25.90833333,81,21,30,"W",-81.35833333,"RSW",151,43
"2026/01/22","IR","056","ZMA",50,"E","F","(1) 01 AGL B 30 MSL TO",26,15,0,"N",26.25,81,21,30,"W",-81.35833333,"RSW",129,28
"2026/01/22","IR","056","ZMA",60,"F","G","(1) 01 AGL B 30 MSL TO",26,21,0,"N",26.35,81,20,0,"W",-81.33333333,"RSW",116,26
"2026/01/22","IR","056","ZMA",70,"G","H","(1) 01 AGL B 30 MSL TO",26,37,48,"N",26.63,80,54,30,"W",-80.90833333,"LBV",113,29
"2026/01/22","IR","056","ZMA",80,"H","I","(1) 01 AGL B 30 MSL TO",26,42,0,"N",26.7,80,48,0,"W",-80.8,"LBV",102,33
"2026/01/22","IR","056","ZMA",90,"I","J","(1) 01 AGL B 30 MSL TO",27,1,30,"N",27.025,80,46,0,"W",-80.76666666,"LBV",69,36
"2026/01/22","IR","056","ZMA",100,"J","K","(1) 01 AGL B 30 MSL TO",27,10,0,"N",27.16666666,80,45,0,"W",-80.75,"",,
"2026/01/22","IR","056","ZMA",110,"K","L","(1) 01 AGL B 20 MSL TO",27,29,0,"N",27.48333333,80,42,0,"W",-80.7,"",,
"2026/01/22","IR","056","ZMA",120,"L","M","(1) 01 AGL B 20 MSL TO",27,41,0,"N",27.68333333,80,50,0,"W",-80.83333333,"",,
"2026/01/22","IR","056","ZMA",130,"M","N","(1) 01 AGL B 20 MSL TO",27,50,0,"N",27.83333333,80,56,0,"W",-80.93333333,"",,
"2026/01/22","IR","056","ZMA",140,"N","O","(1) 01 AGL B 30 MSL TO",28,2,0,"N",28.03333333,81,12,0,"W",-81.2,"LAL",85,43
"2026/01/22","IR","056","ZMA",150,"O","","(1) 01 AGL B 30 MSL TO",28,1,0,"N",28.01666666,81,17,0,"W",-81.28333333,"LAL",86,39
"2026/01/22","IR","057","ZJX ZTL",10,"A","B","(1) CROSS AT 10 MSL TO",30,49,34.2,"N",30.82616666,86,40,45,"W",-86.67916666,"CEW",243,0
"2026/01/22","IR","057","ZJX ZTL",20,"B","C","(1) 02 AGL B 10 MSL TO",31,0,0,"N",31,86,38,0,"W",-86.63333333,"CEW",10,11
"2026/01/22","IR","057","ZJX ZTL",30,"C","D","(1) 02 AGL B 30 MSL TO",31,33,24,"N",31.55666666,86,36,36,"W",-86.61,"CEW",2,44
"2026/01/22","IR","057","ZJX ZTL",40,"D","E","(1) 02 AGL B 20 MSL TO",32,3,54,"N",32.065,86,24,24,"W",-86.40666666,"MGM",202,10
"2026/01/22","IR","057","ZJX ZTL",50,"E","F","(1) 02 AGL B 13 MSL TO",32,4,36,"N",32.07666666,85,41,12,"W",-85.68666666,"MGM",102,33
"2026/01/22","IR","057","ZJX ZTL",60,"F","G","(1) 02 AGL B 15 MSL TO",32,7,54,"N",32.13166666,85,3,36,"W",-85.06,"CSG",183,29
"2026/01/22","IR","057","ZJX ZTL",70,"G","H","(1) 02 AGL B 15 MSL TO",31,55,18,"N",31.92166666,84,42,18,"W",-84.705,"CSG",158,44
"2026/01/22","IR","057","ZJX ZTL",80,"H","I","(1) 02 AGL B 30 MSL TO",31,39,48,"N",31.66333333,84,41,12,"W",-84.68666666,"PZD",273,20
"2026/01/22","IR","057","ZJX ZTL",90,"I","J","(1) 02 AGL B 30 MSL TO",31,10,12,"N",31.17,84,28,0,"W",-84.46666666,"PZD",199,30
"2026/01/22","IR","057","ZJX ZTL",100,"J","K","(1) 02 AGL B 30 MSL TO",30,44,54,"N",30.74833333,84,29,0,"W",-84.48333333,"SZW",332,13
"2026/01/22","IR","057","ZJX ZTL",110,"K","L","(1) 02 AGL B 30 MSL TO",30,34,48,"N",30.58,84,57,42,"W",-84.96166666,"MAI",146,15
"2026/01/22","IR","057","ZJX ZTL",120,"L","M","(1) 02 AGL B 10 MSL TO",30,39,48,"N",30.66333333,85,34,36,"W",-85.57666666,"MAI",253,25
"2026/01/22","IR","057","ZJX ZTL",130,"M","N","(1) 02 AGL B 10 MSL TO",30,49,18,"N",30.82166666,86,1,54,"W",-86.03166666,"CEW",87,33
"2026/01/22","IR","057","ZJX ZTL",140,"N","O","(1) 02 AGL B 10 MSL TO",30,56,12,"N",30.93666666,86,24,48,"W",-86.41333333,"CEW",61,15
"2026/01/22","IR","057","ZJX ZTL",150,"O","P","(1) 02 AGL B 10 MSL TO",30,51,42,"N",30.86166666,86,49,48,"W",-86.83,"CEW",282,8
"2026/01/22","IR","057","ZJX ZTL",160,"P","N*","(1) 02 AGL B 10 MSL TO (2) (SONTAY DZ) (3) (ALTERNATE ROUTING FROM N)",30,37,54,"N",30.63166666,86,45,42,"W",-86.76166666,"CEW",197,12
"2026/01/22","IR","057","ZJX ZTL",170,"N*","NA","(1) 02 AGL B 10 MSL TO",30,56,12,"N",30.93666666,86,24,48,"W",-86.41333333,"CEW",61,15
"2026/01/22","IR","057","ZJX ZTL",180,"NA","","(1) 02 AGL B 10 MSL TO (2) (PINO DZ)",30,41,12,"N",30.68666666,86,23,36,"W",-86.39333333,"CEW",116,17
"2026/01/22","IR","059","ZJX ZTL",10,"A","B","(1) CROSS AT 10 MSL TO",30,49,34.2,"N",30.82616666,86,40,45,"W",-86.67916666,"CEW",243,0
"2026/01/22","IR","059","ZJX ZTL",20,"B","C","(1) 02 AGL B 10 MSL TO",30,56,12,"N",30.93666666,86,24,48,"W",-86.41333333,"CEW",61,15
"2026/01/22","IR","059","ZJX ZTL",30,"C","D","(1) 02 AGL B 10 MSL TO",30,49,18,"N",30.82166666,86,1,54,"W",-86.03166666,"CEW",87,33
"2026/01/22","IR","059","ZJX ZTL",40,"D","E","(1) 02 AGL B 10 MSL TO",30,39,48,"N",30.66333333,85,34,36,"W",-85.57666666,"MAI",253,25
"2026/01/22","IR","059","ZJX ZTL",50,"E","F","(1) 02 AGL B 10 MSL TO",30,34,48,"N",30.58,84,57,42,"W",-84.96166666,"MAI",146,15
"2026/01/22","IR","059","ZJX ZTL",60,"F","G","(1) 02 AGL B 30 MSL TO",30,44,54,"N",30.74833333,84,29,0,"W",-84.48333333,"SZW",332,13
"2026/01/22","IR","059","ZJX ZTL",70,"G","H","(1) 02 AGL B 30 MSL TO",31,10,12,"N",31.17,84,28,0,"W",-84.46666666,"PZD",199,30
"2026/01/22","IR","059","ZJX ZTL",80,"H","I","(1) 02 AGL B 30 MSL TO",31,39,48,"N",31.66333333,84,41,12,"W",-84.68666666,"PZD",273,20
"2026/01/22","IR","059","ZJX ZTL",90,"I","J","(1) 02 AGL B 30 MSL TO",31,55,18,"N",31.92166666,84,42,18,"W",-84.705,"CSG",158,44
"2026/01/22","IR","059","ZJX ZTL",100,"J","K","(1) 02 AGL B 15 MSL TO",32,7,54,"N",32.13166666,85,3,36,"W",-85.06,"CSG",183,29
"2026/01/22","IR","059","ZJX ZTL",110,"K","L","(1) 02 AGL B 15 MSL TO",32,4,36,"N",32.07666666,85,41,12,"W",-85.68666666,"MGM",102,33
"2026/01/22","IR","059","ZJX ZTL",120,"L","M","(1) 02 AGL B 13 MSL TO",32,3,54,"N",32.065,86,24,24,"W",-86.40666666,"MGM",202,10
