"EFF_DATE","SITE_NO","SITE_TYPE_CODE","STATE_CODE","ARPT_ID","CITY","COUNTRY_CODE","RWY_END_ID","ILS_LOC_ID","SYSTEM_TYPE_CODE","COMPONENT_STATUS","COMPONENT_STATUS_DATE","LAT_DEG","LAT_MIN","LAT_SEC","LAT_HEMIS","LAT_DECIMAL","LONG_DEG","LONG_MIN","LONG_SEC","LONG_HEMIS","LONG_DECIMAL","LAT_LONG_SOURCE_CODE","SITE_ELEVATION","G_S_TYPE_CODE","G_S_ANGLE","G_S_FREQ"
"2026/02/19","24260.","A","TX","MFE","MC ALLEN","US","14","MFE","LD","OPERATIONAL IFR","1972/08/24",26,10,45.4466,"N",26.17929072,98,14,40.5322,"W",-98.24459227,"T",97.8,"GS",3,333.5
"2026/02/19","24260.","A","TX","MFE","MC ALLEN","US","32","LLM","LD","OPERATIONAL IFR","2008/11/20",26,10,9.6751,"N",26.16935419,98,14,6.8688,"W",-98.23524133,"T",94,"GS",3,333.5
"2026/02/19","24353.","A","TX","MAF","MIDLAND","US","10","MAF","LD","OPERATIONAL IFR","1901/01/01",31,56,50.8474,"N",31.94745761,102,12,45.4578,"W",-102.21262716,"K",2864.5,"GS",3,335
"2026/02/19","24363.","A","TX","MWL","MINERAL WELLS","US","31","VMH","LD","OPERATIONAL IFR","2006/04/13",32,46,40.46,"N",32.77790555,98,3,17.99,"W",-98.05499722,"F",966.8,"GS",3,332.45
"2026/02/19","24400.","A","TX","OCH","NACOGDOCHES","US","36","OCH","LD","OPERATIONAL RESTRICTED","2001/02/08",31,34,23.76,"N",31.57326666,94,42,42.58,"W",-94.71182777,"F",345.7,"GS",3,332.9
"2026/02/19","24446.","A","TX","NOG","ORANGE GROVE","US","13","NOG","LD","OPERATIONAL IFR","2021/03/31",27,54,17.2688,"N",27.90479688,98,2,50.5098,"W",-98.04736383,"N",252.6,"GS",3,329.6
"2026/02/19","24693.","A","TX","SJT","SAN ANGELO","US","03","SJT","LD","OPERATIONAL IFR","2017/04/27",31,21,3.4505,"N",31.35095847,100,29,48.2667,"W",-100.49674075,"T",1913.1,"GS",3,333.2
"2026/02/19","24704.","A","TX","SKF","SAN ANTONIO","US","16","SKF","LS","OPERATIONAL IFR","1901/01/01",29,23,44.57,"N",29.39571388,98,35,13.75,"W",-98.58715277,"A",683.6,"GS",3,334.4
"2026/02/19","24704.","A","TX","SKF","SAN ANTONIO","US","34","OSQ","LS","OPERATIONAL IFR","1980/04/25",29,22,21.38,"N",29.37260555,98,34,29.5,"W",-98.57486111,"A",660.4,"GS",3,334.4
"2026/02/19","24709.","A","TX","SAT","SAN ANTONIO","US","04","SAT","LD","OPERATIONAL IFR","1901/01/01",29,31,30.2202,"N",29.52506116,98,27,58.0715,"W",-98.46613097,"T",774.8,"GS",3,333.2
"2026/02/19","24709.","A","TX","SAT","SAN ANTONIO","US","13R","ANT","LD","OPERATIONAL IFR","1974/02/24",29,32,29.1973,"N",29.54144369,98,28,54.6095,"W",-98.48183597,"F",801.3,"GS",3,330.8
"2026/02/19","24709.","A","TX","SAT","SAN ANTONIO","US","31L","IZR","LD","OPERATIONAL IFR","1975/05/01",29,31,47.9039,"N",29.5299733,98,28,1.9173,"W",-98.46719925,"T",777.5,"GS",3,330.8
"2026/02/19","24780.","A","TX","GYI","SHERMAN/DENISON","US","18L","GYI","LS","OPERATIONAL IFR","1980/01/01",33,43,23.7512,"N",33.72326422,96,40,17.2027,"W",-96.67144519,"T",740.4,"GS",3,333.5
"2026/02/19","24895.","A","TX","TPL","TEMPLE","US","16","TPL","LD","OPERATIONAL IFR","1972/09/28",31,9,25.643,"N",31.15712305,97,24,33.9949,"W",-97.40944302,"K",678.9,"GS",2.9,332.9
"2026/02/19","24947.","A","TX","TYR","TYLER","US","04","TYR","LD","OPERATIONAL IFR","2020/02/19",32,20,47.9453,"N",32.34665147,95,24,43.6425,"W",-95.41212291,"T",538.5,"GS",3,330.95
"2026/02/19","24949.","A","TX","RND","UNIVERSAL CITY","US","15L","TRT","LG","OPERATIONAL IFR","1901/01/01",29,32,28.58,"N",29.54127222,98,16,23.41,"W",-98.27316944,"A",735.3,"GS",3,333.8
"2026/02/19","24949.","A","TX","RND","UNIVERSAL CITY","US","15R","UNY","LG","OPERATIONAL IFR","1901/01/01",29,31,55.14,"N",29.53198333,98,17,35.07,"W",-98.293075,"A",757.3,"GS",3,332.3
"2026/02/19","24949.","A","TX","RND","UNIVERSAL CITY","US","33L","VQE","LG","OPERATIONAL IFR","1901/01/01",29,30,58.74,"N",29.51631666,98,16,57.89,"W",-98.28274722,"A",731.7,"GS",3,331.7
"2026/02/19","24949.","A","TX","RND","UNIVERSAL CITY","US","33R","RND","LS","OPERATIONAL IFR","1901/01/01",29,31,33.51,"N",29.525975,98,15,46.45,"W",-98.26290277,"A",723.7,"GS",3,332
"2026/02/19","24971.","A","TX","VCT","VICTORIA","US","13","VCT","LD","OPERATIONAL IFR","1974/02/21",28,51,45.4122,"N",28.8626145,96,55,51.0124,"W",-96.93083677,"T",110.6,"GS",3,332.9
"2026/02/19","24976.","A","TX","ACT","WACO","US","19","ACT","LD","OPERATIONAL IFR","1901/01/01",31,37,11.756,"N",31.61993222,97,13,35.3535,"W",-97.22648708,"T",497.7,"GS",3,333.2
"2026/02/19","24980.","A","TX","CNW","WACO","US","17L","CNW","LS","OPERATIONAL IFR","1974/01/10",31,38,55.9343,"N",31.64887063,97,4,19.4432,"W",-97.07206755,"T",466.3,"GS",3,330.2
"2026/02/19","25029.","A","TX","SPS","WICHITA FALLS","US","15C","SHP","LG","OPERATIONAL IFR","2003/09/23",34,0,12.9068,"N",34.00358522,98,29,41.8976,"W",-98.49497155,"A",993.7,"GS",3,329.6
"2026/02/19","25029.","A","TX","SPS","WICHITA FALLS","US","33L","SPS","LD","OPERATIONAL IFR","1901/01/01",33,58,25.17,"N",33.97365833,98,28,59.89,"W",-98.48330277,"K",990.4,"GS",3,333.2
"2026/02/19","25117.","A","UT","CDC","CEDAR CITY","US","20","ECC","LS","OPERATIONAL IFR","1987/02/12",37,42,30.6744,"N",37.70852066,113,5,38.1385,"W",-113.09392736,"T",5592.7,"GS",3,334.4
"2026/02/19","25186.","A","UT","LGU","LOGAN","US","17","LGU","LD","OPERATIONAL IFR","2007/10/25",41,48,11.3533,"N",41.80315369,111,50,58.7261,"W",-111.84964613,"T",4448.1,"GS",3,331.25
"2026/02/19","25232.","A","UT","HIF","OGDEN","US","14","HIF","LS","OPERATIONAL IFR","1901/01/01",41,8,17.26,"N",41.13812777,111,58,50.29,"W",-111.98063611,"A",4781.8,"GS",2.8,333.8
"2026/02/19","25233.","A","UT","OGD","OGDEN","US","03","OGD","LD","OPERATIONAL IFR","1992/04/30",41,11,28.6817,"N",41.19130047,112,1,6.0806,"W",-112.01835572,"T",4454.3,"GS",3,333.5
"2026/02/19","25259.","A","UT","PUC","PRICE","US","01","PUC","LD","OPERATIONAL IFR","2008/09/24",39,36,25.9406,"N",39.60720572,110,45,18.945,"W",-110.7552625,"F",5822.8,"GS",3,331.85
"2026/02/19","25269.","A","UT","PVU","PROVO","US","13","PVU","LD","OPERATIONAL IFR","1980/10/30",40,13,42.8071,"N",40.22855752,111,43,45.2802,"W",-111.7292445,"T",4492.4,"GS",3,335
"2026/02/19","25282.02","A","UT","SGU","ST GEORGE","US","19","SGU","DD","OPERATIONAL IFR","2022/11/29",37,2,44.48,"N",37.04568888,113,30,23.37,"W",-113.50649166,"F",2875.1,"GD",3.1,330.8
"2026/02/19","25289.","A","UT","SLC","SALT LAKE CITY","US","16L","MOY","LD","OPERATIONAL IFR","1980/04/17",40,48,17.0756,"N",40.80474322,111,58,30.6172,"W",-111.97517144,"K",4225,"GS",3,332.6
"2026/02/19","25289.","A","UT","SLC","SALT LAKE CITY","US","16R","UAT","LD","OPERATIONAL IFR","1995/11/09",40,48,17.3028,"N",40.80480633,112,0,1.6005,"W",-112.00044458,"K",4218.7,"GS",3,331.1
"2026/02/19","25289.","A","UT","SLC","SALT LAKE CITY","US","17","BNT","LD","OPERATIONAL IFR","1973/02/22",40,47,45.7497,"N",40.79604158,111,57,50.0372,"W",-111.96389922,"T",4216.4,"GS",3,332.9
"2026/02/19","25289.","A","UT","SLC","SALT LAKE CITY","US","34L","UUH","LD","OPERATIONAL IFR","1995/11/09",40,46,39.8998,"N",40.77774994,111,59,50.2673,"W",-111.99729647,"K",4222.6,"GS",3,331.1
"2026/02/19","25289.","A","UT","SLC","SALT LAKE CITY","US","34R","SLC","LD","OPERATIONAL IFR","1901/01/01",40,46,39.3436,"N",40.77759544,111,58,19.2908,"W",-111.97202522,"K",4220,"GS",3,332.6
"2026/02/19","25289.","A","UT","SLC","SALT LAKE CITY","US","35","UTJ","DD","OPERATIONAL IFR","2022/11/29",40,46,35.1583,"N",40.77643286,111,57,48.6413,"W",-111.96351147,"K",4229.2,"GS",3,332.9
"2026/02/19","25313.01","A","UT","TVY","TOOELE","US","17","TVY","LD","OPERATIONAL IFR","2008/02/29",40,37,6.3005,"N",40.6184168,112,21,6.5978,"W",-112.35183272,"T",4276.3,"GD",3,331.55
"2026/02/19","25348.","A","VT","MPV","BARRE/MONTPELIER","US","17","MPV","LD","OPERATIONAL IFR","1979/11/29",44,12,18.7432,"N",44.20520644,72,33,55.8555,"W",-72.56551541,"T",1103.4,"GS",3,330.5
"2026/02/19","25385.","A","VT","BTV","BURLINGTON","US","15","BTV","LD","OPERATIONAL IFR","1901/01/01",44,28,42.3422,"N",44.47842838,73,9,51.47,"W",-73.16429722,"T",307.9,"GS",3,335
"2026/02/19","25385.","A","VT","BTV","BURLINGTON","US","33","VOE","LD","OPERATIONAL IFR","1997/12/04",44,28,8.8241,"N",44.4691178,73,8,43.0418,"W",-73.14528938,"T",334.2,"GS",3.2,335
"2026/02/19","25526.","A","VT","RUT","RUTLAND","US","19","RUT","LD","OPERATIONAL RESTRICTED","2018/02/14",43,32,10.2369,"N",43.53617691,72,57,1.3422,"W",-72.95037283,"T",776.6,"GD",3.2,333.5
"2026/02/19","25666.","A","VA","CHO","CHARLOTTESVILLE","US","03","CHO","LD","OPERATIONAL IFR","1973/09/28",38,8,2.6565,"N",38.13407125,78,27,22.3499,"W",-78.4562083,"T",632.3,"GS",3,333.5
"2026/02/19","25725.","A","VA","DAN","DANVILLE","US","02","DAN","LS","OPERATIONAL IFR","1901/01/01",36,33,55.7865,"N",36.56549625,79,20,29.1711,"W",-79.34143641,"T",539,"GS",3,330.2
"2026/02/19","25735.","A","VA","PSK","DUBLIN","US","06","PSK","LS","OPERATIONAL IFR","1974/05/09",37,8,5.0575,"N",37.13473819,80,41,2.5432,"W",-80.68403977,"T",2093.2,"GS",3,330.8
"2026/02/19","25775.01","A","VA","DAA","FORT BELVOIR","US","32","DAA","LD","OPERATIONAL IFR","1968/01/13",38,42,47.91,"N",38.71330833,77,10,39.73,"W",-77.17770277,"K",56.2,"GS",3,329.3
"2026/02/19","25783.12","A","VA","RMN","STAFFORD","US","33","RMN","LD","OPERATIONAL IFR","2004/03/11",38,23,37.6108,"N",38.39378077,77,27,9.3804,"W",-77.45260566,"T",173.7,"GS",3,330.35
"2026/02/19","25815.","A","VA","LFI","HAMPTON","US","08","LFI","LS","OPERATIONAL IFR","2025/03/19",37,4,47.8444,"N",37.07995677,76,22,24.5129,"W",-76.3734758,"A",6.3,"GS",2.8,333.8
"2026/02/19","25815.","A","VA","LFI","HAMPTON","US","26","ABM","LG","OPERATIONAL IFR","2007/02/05",37,5,16.98,"N",37.08805,76,20,56.25,"W",-76.34895833,"A",7,"GS",2.8,333.8
"2026/02/19","25830.","A","VA","HSP","HOT SPRINGS","US","25","HSP","LS","OPERATIONAL RESTRICTED","1974/12/19",37,57,11.3993,"N",37.95316647,79,49,41.897,"W",-79.82830472,"T",3762.4,"GS",3,330.5
"2026/02/19","25847.1","A","VA","JYO","LEESBURG","US","17","JYO","LD","OPERATIONAL IFR","2011/02/09",39,4,57.5516,"N",39.08265322,77,33,37.8036,"W",-77.560501,"T",372.1,"GD",3,333.35
"2026/02/19","25863.","A","VA","LYH","LYNCHBURG","US","04","LYH","LS","OPERATIONAL IFR","1964/01/17",37,18,59.6922,"N",37.31658116,79,12,18.5189,"W",-79.20514413,"T",886.7,"GS",3,334.4
"2026/02/19","25897.","A","VA","PHF","NEWPORT NEWS","US","07","PHF","LD","OPERATIONAL IFR","1980/12/15",37,7,33.69,"N",37.126025,76,29,51.8,"W",-76.49772222,"T",32,"GS",3,334.4
"2026/02/19","25897.","A","VA","PHF","NEWPORT NEWS","US","25","DHY","LD","OPERATIONAL IFR","2005/03/15",37,8,8.9544,"N",37.13582066,76,28,54.0114,"W",-76.48166983,"T",35.9,"GS",3,334.4
"2026/02/19","25903.","A","VA","NGU","NORFOLK","US","10","NGU","LD","OPERATIONAL IFR","2021/07/01",36,56,11.12,"N",36.93642222,76,17,57.57,"W",-76.299325,"N",9.9,"GD",3,329.15
"2026/02/19","25905.","A","VA","ORF","NORFOLK","US","05","ORF","LD","OPERATIONAL IFR","1983/01/20",36,53,22.582,"N",36.88960611,76,12,10.6287,"W",-76.20295241,"T",22.3,"GS",3,331.4
"2026/02/19","25905.","A","VA","ORF","NORFOLK","US","23","JZQ","LD","OPERATIONAL IFR","1974/06/27",36,54,13.6732,"N",36.90379811,76,11,32.9816,"W",-76.19249488,"T",11.5,"GS",3,331.4
"2026/02/19","25905.1","A","VA","PVG","NORFOLK","US","10","PVG","LD","OPERATIONAL IFR","2020/02/10",36,46,54.7,"N",36.78186111,76,27,32.7,"W",-76.45908333,"O",21.5,"GS",3,330.05
"2026/02/19","25906.2","A","VA","CPK","NORFOLK","US","05","EYK","LD","OPERATIONAL IFR","2003/01/21",36,39,42.7248,"N",36.661868,76,19,31.854,"W",-76.325515,"T",12.7,"GS",3,333.5
"2026/02/19","25959.","A","VA","NYG","QUANTICO","US","02","NYG","LD","OPERATIONAL IFR","2022/09/29",38,29,58.46,"N",38.49957222,77,18,19.45,"W",-77.30540277,"N",8.6,"GS",3,334.1
"2026/02/19","25974.","A","VA","FCI","RICHMOND","US","33","CFU","LD","OPERATIONAL IFR","1998/08/13",37,24,10.5708,"N",37.40293633,77,31,12.4357,"W",-77.52012102,"K",196.1,"GS",3,334.1
"2026/02/19","25977.","A","VA","RIC","RICHMOND","US","02","EZD","LG","OPERATIONAL IFR","1990/05/31",37,30,4.4116,"N",37.50122544,77,19,39.1157,"W",-77.32753213,"T",152,"GS",3,330.8
"2026/02/19","25977.","A","VA","RIC","RICHMOND","US","16","RGJ","LS","OPERATIONAL IFR","1976/03/11",37,30,53.3696,"N",37.51482488,77,19,13.4682,"W",-77.32040783,"T",165.3,"GS",3,330.2
"2026/02/19","25977.","A","VA","RIC","RICHMOND","US","34","BNE","LS","OPERATIONAL IFR","1972/03/06",37,29,51.8765,"N",37.49774347,77,18,37.0284,"W",-77.31028566,"T",155.9,"GS",3,330.2
"2026/02/19","25986.","A","VA","ROA","ROANOKE","US","06","SZK","DD","OPERATIONAL IFR","2000/03/02",37,19,24.0223,"N",37.32333952,79,58,51.6663,"W",-79.98101841,"K",1155.4,"GS",3,331.7
"2026/02/19","25986.","A","VA","ROA","ROANOKE","US","34","ROA","LS","OPERATIONAL IFR","1982/12/16",37,19,1.3062,"N",37.3170295,79,58,24.3481,"W",-79.97343002,"T",1143.9,"GS",3,333.2
"2026/02/19","26022.1","A","VA","SHD","STAUNTON/WAYNESBORO/HARRISONBURG","US","05","SHD","LS","OPERATIONAL RESTRICTED","1978/11/02",38,15,36,"N",38.26,78,54,5.4,"W",-78.9015,"F",1172.2,"GS",3,332.6
"2026/02/19","26070.","A","VA","OKV","WINCHESTER","US","32","TZX","LD","OPERATIONAL IFR","1997/12/04",39,8,25.5456,"N",39.14042933,78,8,20.4754,"W",-78.13902094,"Z",698.6,"GS",3,332.45
"2026/02/19","26109.","A","WA","BLI","BELLINGHAM","US","16","BLI","LD","OPERATIONAL IFR","1984/11/22",48,47,56.298,"N",48.79897166,122,32,19.2677,"W",-122.53868547,"T",152.7,"GS",3,329.9
"2026/02/19","26120.","A","WA","PWT","BREMERTON","US","20","PWT","LS","OPERATIONAL IFR","1981/04/06",47,29,38.929,"N",47.49414694,122,45,32.9326,"W",-122.75914794,"T",437.1,"GS",3,331.7
"2026/02/19","26210.","A","WA","PAE","EVERETT","US","16R","PAE","LS","OPERATIONAL IFR","1901/01/01",47,55,7.3456,"N",47.91870711,122,17,13.6246,"W",-122.28711794,"T",566.4,"GS",3,332
"2026/02/19","26216.","A","WA","GRF","FORT LEWIS/TACOMA","US","15","GRF","LD","OPERATIONAL IFR","1901/01/01",47,5,6.3157,"N",47.08508769,122,34,52.5943,"W",-122.58127619,"K",295.3,"GS",3,334.1
"2026/02/19","26236.","A","WA","HQM","HOQUIAM","US","24","HQM","LD","OPERATIONAL IFR","1994/08/18",46,58,22.464,"N",46.97290666,123,55,49.6461,"W",-123.93045725,"K",15.1,"GS",3.5,330.5
"2026/02/19","26307.","A","WA","MWH","MOSES LAKE","US","32R","MWH","LS","OPERATIONAL IFR","1982/09/30",47,11,34.2802,"N",47.19285561,119,18,45.2423,"W",-119.3125673,"T",1164,"GS",3,332.6
"2026/02/19","26323.","A","WA","NUW","OAK HARBOR","US","14","NUW","LD","OPERATIONAL RESTRICTED","2018/02/06",48,21,31.8238,"N",48.35883994,122,39,41.8155,"W",-122.66161541,"K",34.8,"GS",3,334.4
"2026/02/19","26327.","A","WA","OLM","OLYMPIA","US","17","OLM","LS","OPERATIONAL IFR","1973/03/01",46,58,25.74,"N",46.97381666,122,54,17.31,"W",-122.90480833,"F",192,"GS",3,331.1
"2026/02/19","26345.","A","WA","PSC","PASCO","US","21R","PSC","LD","OPERATIONAL IFR","1981/11/26",46,16,6.3125,"N",46.26842013,119,7,2.3835,"W",-119.11732875,"T",401.6,"GS",3,330.5
"2026/02/19","26357.","A","WA","CLM","PORT ANGELES","US","09","CLM","LD","OPERATIONAL IFR","1980/09/04",48,7,16.5332,"N",48.12125922,123,30,25.5592,"W",-123.50709977,"T",278.2,"GS",3,329.3
"2026/02/19","26372.","A","WA","PUW","PULLMAN/MOSCOW","US","05","PUW","LD","OPERATIONAL IFR","2019/08/13",46,44,16.2129,"N",46.73783691,117,7,10.7032,"W",-117.11963977,"T",2553.5,"GS",3,334.85
"2026/02/19","26395.","A","WA","SEA","SEATTLE","US","16C","SZI","LD","OPERATIONAL IFR","1901/01/01",47,27,38.687,"N",47.46074638,122,18,45.462,"W",-122.31262833,"T",417.6,"GS",3,333.5
"2026/02/19","26395.","A","WA","SEA","SEATTLE","US","16L","SNQ","LD","OPERATIONAL IFR","1998/10/08",47,27,38.9362,"N",47.46081561,122,18,33.8193,"W",-122.30939425,"T",425.2,"GS",3,335
"2026/02/19","26395.","A","WA","SEA","SEATTLE","US","16R","CJL","LD","OPERATIONAL IFR","2008/11/20",47,27,38.4647,"N",47.46068463,122,19,0.5973,"W",-122.31683258,"T",405.5,"GS",3,330.05
"2026/02/19","26395.","A","WA","SEA","SEATTLE","US","34C","TUC","LD","OPERATIONAL IFR","1990/10/18",47,26,25.6028,"N",47.44044522,122,18,46.1679,"W",-122.31282441,"T",366.8,"GS",3,333.5
"2026/02/19","26395.","A","WA","SEA","SEATTLE","US","34L","BEJ","LD","OPERATIONAL IFR","2008/11/20",47,26,34.9351,"N",47.44303752,122,18,59.9836,"W",-122.31666211,"T",358.5,"GS",3,330.05
"2026/02/19","26395.","A","WA","SEA","SEATTLE","US","34R","SEA","LD","OPERATIONAL IFR","1901/01/01",47,26,3.3996,"N",47.43427766,122,18,23.0248,"W",-122.30639577,"T",355.1,"GS",2.75,335
"2026/02/19","26396.","A","WA","BFI","SEATTLE","US","14R","BFI","LD","OPERATIONAL IFR","1901/01/01",47,32,20.8831,"N",47.53913419,122,18,31.9703,"W",-122.30888063,"T",16.7,"GS",3,330.8
"2026/02/19","26396.","A","WA","BFI","SEATTLE","US","32L","CHJ","LD","OPERATIONAL RESTRICTED","2018/02/06",47,31,17.1103,"N",47.52141952,122,17,38.2242,"W",-122.29395116,"T",16.9,"GS",3.1,330.8
"2026/02/19","26416.","A","WA","GEG","SPOKANE","US","03","OLJ","LD","OPERATIONAL IFR","1982/01/21",47,36,47.5569,"N",47.61321025,117,32,51.8755,"W",-117.54774319,"T",2372,"GS",3,331.7
"2026/02/19","26416.","A","WA","GEG","SPOKANE","US","21","GEG","LD","OPERATIONAL IFR","1901/01/01",47,37,48.959,"N",47.63026638,117,31,19.4519,"W",-117.52206997,"T",2324.3,"GS",3,331.7
"2026/02/19","26417.","A","WA","SFF","SPOKANE","US","22R","FLZ","LD","OPERATIONAL IFR","1997/07/17",47,41,9.5324,"N",47.68598122,117,19,11.2589,"W",-117.31979413,"T",1954.5,"GS",3.6,333.5
"2026/02/19","26419.","A","WA","SKA","SPOKANE","US","05","FRC","LG","OPERATIONAL IFR","2003/09/25",47,36,27.45,"N",47.607625,117,40,35.31,"W",-117.676475,"K",2446,"GS",3,335
"2026/02/19","26419.","A","WA","SKA","SPOKANE","US","23","SKA","LG","OPERATIONAL IFR","1901/01/01",47,37,12.74,"N",47.62020555,117,37,58.31,"W",-117.63286388,"K",2413,"GS",3,335
"2026/02/19","26432.","A","WA","TCM","TACOMA","US","16","MAR","LG","OPERATIONAL IFR","2003/09/25",47,8,55.197,"N",47.14866583,122,28,28.35,"W",-122.47454166,"A",282.6,"GS",3,333.8
"2026/02/19","26432.","A","WA","TCM","TACOMA","US","34","TCM","LS","OPERATIONAL IFR","1901/01/01",47,7,36.2,"N",47.12672222,122,28,27.84,"W",-122.4744,"A",324.7,"GS",3,333.8
"2026/02/19","26434.4","A","WA","TIW","TACOMA","US","17","TIW","LS","OPERATIONAL IFR","1976/05/06",47,16,21.4127,"N",47.27261463,122,34,43.2368,"W",-122.57867688,"T",289.2,"GS",3,331.4
"2026/02/19","26450.","A","WA","ALW","WALLA WALLA","US","20","ALW","LS","OPERATIONAL IFR","1973/04/20",46,5,48.8957,"N",46.09691547,118,16,40.4427,"W",-118.27790075,"T",1192.6,"GS",3,333.5
"2026/02/19","26461.","A","WA","EAT","WENATCHEE","US","12","ADJ","LD","OPERATIONAL RESTRICTED","2018/02/08",47,24,16.7761,"N",47.40466002,120,12,49.8456,"W",-120.213846,"T",1219,"GS",3.6,331.85
"2026/02/19","26480.","A","WA","YKM","YAKIMA","US","27","YKM","LD","OPERATIONAL IFR","1901/01/01",46,33,55.0502,"N",46.56529172,120,32,7.3251,"W",-120.53536808,"T",1053.3,"GS",3,334.4
"2026/02/19","26520.","A","WV","BKW","BECKLEY","US","19","MQU","LS","OPERATIONAL IFR","1978/07/13",37,47,52.5181,"N",37.79792169,81,7,26.6068,"W",-81.12405744,"T",2449.8,"GS",3,333.5
"2026/02/19","26536.","A","WV","BLF","BLUEFIELD","US","23","BLF","LS","OPERATIONAL RESTRICTED","1973/06/28",37,17,56.219,"N",37.29894972,81,12,19.0895,"W",-81.20530263,"T",2858.2,"GS",3,332.6
"2026/02/19","26575.","A","WV","CRW","CHARLESTON","US","05","HCV","LD","OPERATIONAL RESTRICTED","1983/10/17",38,22,19.7499,"N",38.37215275,81,35,57.4178,"W",-81.59928272,"T",942.6,"GS",3,335
"2026/02/19","26575.","A","WV","CRW","CHARLESTON","US","23","CRW","LD","OPERATIONAL RESTRICTED","1987/10/22",38,22,48.3138,"N",38.38008716,81,35,17.6307,"W",-81.58823075,"T",906.1,"GS",3,335
"2026/02/19","26582.","A","WV","CKB","CLARKSBURG","US","21","CKB","LS","OPERATIONAL RESTRICTED","1972/08/26",39,18,13.984,"N",39.30388444,80,13,24.11,"W",-80.22336388,"T",1203.8,"GS",3,332
"2026/02/19","26693.","A","WV","HTS","HUNTINGTON","US","12","HTS","LD","OPERATIONAL IFR","1971/04/01",38,22,13.2848,"N",38.37035688,82,34,6.8827,"W",-82.56857852,"T",823.2,"GS",3,333.8
"2026/02/19","26693.","A","WV","HTS","HUNTINGTON","US","30","TUU","LD","OPERATIONAL IFR","1982/01/21",38,22,1.169,"N",38.36699138,82,33,12.0254,"W",-82.55334038,"T",823.7,"GS",3,330.5
"2026/02/19","26713.","A","WV","LWB","LEWISBURG","US","04","LWB","LS","OPERATIONAL RESTRICTED","2018/02/07",37,51,11.242,"N",37.85312277,80,24,18.6104,"W",-80.40516955,"T",2281.4,"GS",3,334.85
"2026/02/19","26744.","A","WV","MRB","MARTINSBURG","US","26","EXW","LS","OPERATIONAL IFR","1980/07/10",39,24,13.7304,"N",39.403814,77,58,29.3719,"W",-77.97482552,"T",541.4,"GS",3,334.1
"2026/02/19","26768.","A","WV","MGW","MORGANTOWN","US","18","MGW","LS","OPERATIONAL IFR","1972/02/04",39,38,51.9657,"N",39.64776825,79,55,2.5507,"W",-79.91737519,"T",1233.8,"GS",3,329.9
"2026/02/19","26820.","A","WV","PKB","PARKERSBURG","US","03","PKB","LS","OPERATIONAL IFR","2019/04/23",39,20,21.4302,"N",39.33928616,81,26,37.734,"W",-81.443815,"T",805,"GS",3,330.2
"2026/02/19","26948.","A","WV","HLG","WHEELING","US","03","HLG","LS","OPERATIONAL IFR","1985/02/05",40,10,17.0791,"N",40.17141086,80,38,55.3155,"W",-80.64869875,"T",1156,"GS",3,333.2
"2026/02/19","27013.1","A","WI","ATW","APPLETON","US","03","ATW","LD","OPERATIONAL IFR","1969/05/01",44,15,7.2067,"N",44.25200186,88,31,34.5014,"W",-88.52625038,"T",885.8,"GS",3,331.4
"2026/02/19","27013.1","A","WI","ATW","APPLETON","US","30","AQZ","LD","OPERATIONAL IFR","1990/07/26",44,15,12.7342,"N",44.25353727,88,30,41.502,"W",-88.51152833,"T",858.6,"GS",3,333.2
"2026/02/19","27085.","A","WI","VOK","CAMP DOUGLAS","US","27","VOK","LS","OPERATIONAL IFR","2003/08/14",43,56,25.8,"N",43.9405,90,14,24.46,"W",-90.24012777,"R",898.3,"GS",2.85,329.9
"2026/02/19","27170.","A","WI","EAU","EAU CLAIRE","US","22","EAU","LD","OPERATIONAL IFR","1972/08/25",44,52,25.0139,"N",44.87361497,91,28,29.1633,"W",-91.47476758,"T",901.1,"GS",3,332.6
"2026/02/19","27234.","A","WI","GRB","GREEN BAY","US","06","GRB","LD","OPERATIONAL IFR","1901/01/01",44,28,57.0971,"N",44.48252697,88,8,5.2574,"W",-88.13479372,"T",684.7,"GS",3,332.6
"2026/02/19","27234.","A","WI","GRB","GREEN BAY","US","36","SGZ","LS","OPERATIONAL IFR","1979/12/27",44,28,22.198,"N",44.47283277,88,8,5.1598,"W",-88.13476661,"T",674.5,"GS",3,333.8
"2026/02/19","27254.","A","WI","HYR","HAYWARD","US","21","HTY","LD","OPERATIONAL IFR","2015/07/09",46,1,49.4174,"N",46.03039372,91,26,32.9012,"W",-91.44247255,"T",1210.7,"GS",3,329.9
"2026/02/19","27272.","A","WI","JVL","JANESVILLE","US","04","JVL","LS","OPERATIONAL IFR","1975/03/13",42,36,52.3839,"N",42.61455108,89,2,54.6555,"W",-89.04851541,"T",799.4,"GS",3,331.4
"2026/02/19","27272.","A","WI","JVL","JANESVILLE","US","32","REE","LD","OPERATIONAL IFR","2003/12/17",42,37,0.7419,"N",42.61687275,89,2,14.2389,"W",-89.03728858,"T",801.1,"GS",3,332.15
"2026/02/19","27286.1","A","WI","ENW","KENOSHA","US","07L","ENW","LS","OPERATIONAL IFR","1989/04/06",42,35,42.6753,"N",42.59518758,87,56,18.5478,"W",-87.9384855,"T",731.6,"GS",3,331.85
