"EFF_DATE","ROUTE_TYPE_CODE","ROUTE_ID","ARTCC","WIDTH_SEQ_NO","WIDTH_TEXT"
"2026/01/22","VR","231","ZAB",15,"AND 6 NM RIGHT OF CENTERLINE FROM C TO D; 8 NM LEFT AND 6 NM"
"2026/01/22","VR","231","ZAB",20,"RIGHT OF CENTERLINE FROM D TO E."
"2026/01/22","VR","239","ZAB",5,"5 NM EITHER SIDE OF CENTERLINE FROM A TO H;"
"2026/01/22","VR","239","ZAB",25,"3 NM EITHER SIDE OF CENTERLINE FROM H TO J; 4 NM EITHER SIDE OF"
"2026/01/22","VR","239","ZAB",30,"CENTERLINE FROM J TO K."
"2026/01/22","VR","241","ZAB",5,"5 NM EITHER SIDE OF CENTERLINE FROM A TO C;"
"2026/01/22","VR","241","ZAB",10,"3 NM RIGHT AND 5 NM LEFT OF CENTERLINE FROM C TO D; 5 NM RIGHT"
"2026/01/22","VR","241","ZAB",15,"AND 4 NM LEFT OF CENTERLINE FROM D TO E; 2 NM RIGHT AND 4 NM LEFT"
"2026/01/22","VR","241","ZAB",20,"OF CENTERLINE FROM E TO F; 2 NM RIGHT AND 5 NM LEFT OF CENTERLINE"
"2026/01/22","VR","241","ZAB",25,"FROM F TO G; 3 NM RIGHT AND 2 NM LEFT OF CENTERLINE FROM G TO H;"
"2026/01/22","VR","241","ZAB",30,"5 NM EITHER SIDE OF CENTERLINE FROM H TO I; 3 NM RIGHT AND 2 NM"
"2026/01/22","VR","241","ZAB",31,"LEFT OF CENTERLINE FROM I TO J; 4 NM RIGHT AND 2 NM LEFT OF"
"2026/01/22","VR","241","ZAB",35,"CENTERLINE FROM J TO K."
"2026/01/22","VR","242","ZAB",5,"5 NM EITHER SIDE OF CENTERLINE."
"2026/01/22","VR","243","ZAB ZLA",5,"5 NM EITHER SIDE CENTERLINE FROM A TO H;"
"2026/01/22","VR","243","ZAB ZLA",10,"14 NM LEFT AND 6 NM RIGHT OF CENTERLINE FROM H TO I;"
"2026/01/22","VR","243","ZAB ZLA",15,"8 NM LEFT AND 6 NM RIGHT OF CENTERLINE FROM I TO J."
"2026/01/22","VR","244","ZAB",5,"5 NM EITHER SIDE OF CENTERLINE FROM A TO C;"
"2026/01/22","VR","244","ZAB",10,"3 NM RIGHT AND 5 NM LEFT OF CENTERLINE FROM C TO D; 5 NM RIGHT"
"2026/01/22","VR","244","ZAB",15,"AND 4 NM LEFT OF CENTERLINE FROM D TO E; 2 NM RIGHT AND 4 NM LEFT"
"2026/01/22","VR","244","ZAB",20,"OF CENTERLINE FROM E TO F; 2 NM RIGHT AND 5 NM LEFT OF CENTERLINE"
"2026/01/22","VR","244","ZAB",25,"FROM F TO G; 3 NM RIGHT AND 2 NM LEFT OF CENTERLINE FROM G TO H;"
"2026/01/22","VR","244","ZAB",30,"3 NM RIGHT AND 4 NM LEFT OF CENTERLINE FROM H TO I; 3 NM RIGHT"
"2026/01/22","VR","244","ZAB",35,"AND 2 NM LEFT OF CENTERLINE FROM I TO J; 2 NM RIGHT AND 2 NM LEFT"
"2026/01/22","VR","244","ZAB",40,"OF CENTERLINE FROM J TO L, 2 NM RIGHT AND 3 NM LEFT OF CENTERLINE"
"2026/01/22","VR","244","ZAB",45,"FROM L TO M."
"2026/01/22","VR","245","ZAB ZLA ZLC",5,"2 NM EITHER SIDE OF CENTERLINE FROM A TO D;"
"2026/01/22","VR","245","ZAB ZLA ZLC",10,"2 NM LEFT AND 1.5 NM RIGHT OF CENTERLINE FROM D TO E; 14 NM LEFT"
"2026/01/22","VR","245","ZAB ZLA ZLC",15,"AND 6 NM RIGHT OF CENTERLINE FROM E TO F; 8 NM LEFT AND 6 NM"
"2026/01/22","VR","245","ZAB ZLA ZLC",20,"RIGHT OF CENTERLINE FROM F TO G."
"2026/01/22","VR","249","ZLA ZOA",5,"5 NM EITHER SIDE OF CENTERLINE."
"2026/01/22","VR","259","ZAB",5,"3NM EITHER SIDE OF CENTERLINE FROM A TO E;"
"2026/01/22","VR","259","ZAB",10,"3NM EITHER SIDE OF CENTERLINE FROM E TO K; 4NM EITHER SIDE OF"
"2026/01/22","VR","259","ZAB",20,"CENTERLINE FROM K TO L."
"2026/01/22","VR","260","ZAB",5,"2NM EITHER SIDE OF CENTERLINE FROM A TO D;"
"2026/01/22","VR","260","ZAB",10,"1NM RIGHT AND 2NM LEFT OF CENTERLINE FROM D TO E; 2NM RIGHT AND"
"2026/01/22","VR","260","ZAB",15,"1NM LEFT OF CENTERLINE FROM E TO F; 3NM EITHER SIDE OF CENTERLINE"
"2026/01/22","VR","260","ZAB",20,"FROM F TO K; 2NM EITHER SIDE OF CENTERLINE FROM K TO L; 2NM RIGHT"
"2026/01/22","VR","260","ZAB",25,"AND 3NM LEFT OF CENTERLINE FROM L TO M."
"2026/01/22","VR","263","ZAB",5,"2 NM LEFT AND 4 NM RIGHT OF CENTERLINE"
"2026/01/22","VR","263","ZAB",10,"FROM A TO B; 8 NM LEFT AND 10 NM RIGHT OF CENTERLINE FROM B TO D;"
"2026/01/22","VR","263","ZAB",13,"10 NM EITHER SIDE OF CENTERLINE FROM D TO E; 15 NM EITHER SIDE OF"
"2026/01/22","VR","263","ZAB",15,"CENTERLINE FROM E TO F EXCEPT LEFT OF CENTERLINE NEAR US-MEXICO"
"2026/01/22","VR","263","ZAB",16,"BORDER; 8 NM RIGHT AND 15 NM LEFT OF CENTERLINE"
"2026/01/22","VR","263","ZAB",20,"FROM F TO G; 10 NM RIGHT AND 13 NM LEFT OF CENTERLINE FROM G TO"
"2026/01/22","VR","263","ZAB",25,"H; 2 NM EITHER SIDE OF CENTERLINE FROM H TO J; 2 NM LEFT AND 1 NM"
"2026/01/22","VR","263","ZAB",30,"RIGHT OF CENTERLINE FROM J TO L; 4 NM RIGHT AND 2 NM LEFT OF"
"2026/01/22","VR","263","ZAB",35,"CENTERLINE FROM L TO M; 4 NM RIGHT AND 1 NM LEFT OF CENTERLINE"
"2026/01/22","VR","263","ZAB",40,"FROM M TO O; 1 NM EITHER SIDE OF CENTERLINE FROM O TO P; 3 NM"
"2026/01/22","VR","263","ZAB",45,"EITHER SIDE OF CENTERLINE FROM P TO R; 2 NM EITHER SIDE OF"
"2026/01/22","VR","263","ZAB",50,"CENTERLINE FROM R TO S; 2 NM RIGHT AND 3 NM LEFT OF CENTERLINE"
"2026/01/22","VR","263","ZAB",55,"FROM S TO T."
"2026/01/22","VR","267","ZAB",5,"2 NM EITHER SIDE OF CENTERLINE."
"2026/01/22","VR","268","ZAB",5,"2 NM EITHER SIDE OF CENTERLINE"
"2026/01/22","VR","269","ZAB",5,"2 NM EITHER SIDE OF CENTERLINE."
"2026/01/22","VR","289","",1,"5 NM EITHER SIDE OF CENTERLINE"
"2026/01/22","VR","296","",1,"5 NM EITHER SIDE OF CENTERLINE"
"2026/01/22","VR","299","",1,"5 NM EITHER SIDE OF CENTERLINE"
"2026/01/22","VR","316","ZLC ZSE",5,"6 NM EITHER SIDE OF CENTERLINE FROM A TO B;"
"2026/01/22","VR","316","ZLC ZSE",10,"10 NM EITHER SIDE OF CENTERLINE FROM B TO D; 5 NM RIGHT AND 10"
"2026/01/22","VR","316","ZLC ZSE",15,"NM LEFT OF CENTERLINE FROM D TO E; 5 NM EITHER SIDE OF CENTERLINE"
"2026/01/22","VR","316","ZLC ZSE",20,"FROM E TO F; 10 NM EITHER SIDE OF CENTERLINE FROM F TO H; 5 NM"
"2026/01/22","VR","316","ZLC ZSE",25,"RIGHT AND 10 NM LEFT OF CENTERLINE FROM H TO I; 10 NM EITHER SIDE"
"2026/01/22","VR","316","ZLC ZSE",30,"OF CENTERLINE FROM I TO K; 4 NM EITHER SIDE OF CENTERLINE FROM K TO"
"2026/01/22","VR","316","ZLC ZSE",35,"L."
"2026/01/22","VR","319","ZLC ZSE",5,"4 NM EITHER SIDE OF CENTERLINE FROM A TO B;"
"2026/01/22","VR","319","ZLC ZSE",10,"10 NM EITHER SIDE OF CENTERLINE FROM B TO D; 5 NM LEFT AND 10 NM"
"2026/01/22","VR","319","ZLC ZSE",15,"RIGHT OF CENTERLINE FROM D TO E; 10 NM EITHER SIDE OF CENTERLINE"
"2026/01/22","VR","319","ZLC ZSE",20,"FROM E TO G; 5 NM EITHER SIDE OF CENTERLINE FROM G TO H; 5 NM"
"2026/01/22","VR","319","ZLC ZSE",25,"LEFT AND 10 NM RIGHT OF CENTERLINE FROM H TO I; 10 NM EITHER SIDE"
"2026/01/22","VR","319","ZLC ZSE",30,"OF CENTERLINE FROM I TO K; 6 NM EITHER SIDE OF CENTERLINE FROM K TO"
"2026/01/22","VR","319","ZLC ZSE",35,"L."
"2026/01/22","VR","331","ZSE",5,"4 NM EITHER SIDE OF CENTERLINE FROM A TO F;"
"2026/01/22","VR","331","ZSE",10,"5 NM EITHER SIDE OF CENTERLINE FROM F TO I."
"2026/01/22","VR","389","",1,"4 NM EITHER SIDE OF CENTERLINE FROM A TO G;"
"2026/01/22","VR","389","",2,"5 NM EITHER SIDE OF CENTERLINE FROM G TO H;"
"2026/01/22","VR","389","",3,"8 NM FROM H TO J;"
"2026/01/22","VR","389","",4,"4 NM EITHER SIDE OF CENTERLINE FROM J TO K;"
"2026/01/22","VR","389","",5,"5 NM LEFT, AND 15 NM RIGHT FROM K TO L"
"2026/01/22","VR","391","",1,"4 NM RIGHT AND 15 NM LEFT FROM A TO B;"
"2026/01/22","VR","391","",2,"4 NM EITHER SIDE OF CENTERLINE FROM B TO C;"
"2026/01/22","VR","391","",3,"8 NM EITHER SIDE OF CENTERLINE FROM C TO E;"
"2026/01/22","VR","391","",4,"5 NM EITHER SIDE OF CENTERLINE FROM E TO F;"
"2026/01/22","VR","391","",5,"4 NM EITHER SIDE OF CENTERLINE FROM F TO L."
"2026/01/22","VR","410","ZDV",1,"3 NM LEFT AND 3 NM RIGHT OF CENTERLINE FROM A TO B."
"2026/01/22","VR","411","ZDV",1,"3 NM LEFT AND 3 NM RIGHT OF CENTERLINE"
"2026/01/22","VR","411","ZDV",5,"FROM A TO B."
"2026/01/22","VR","413","ZDV",1,"3 NM LEFT AND 3 NM RIGHT OF CENTERLINE"
"2026/01/22","VR","413","ZDV",5,"FROM A TO H."
"2026/01/22","VR","510","ZMP",5,"8 NM EITHER SIDE OF CENTERLINE FROM A TO L;"
"2026/01/22","VR","510","ZMP",10,"4 NM EITHER SIDE OF CENTERLINE FROM L TO N."
"2026/01/22","VR","511","ZKC ZMP",5,"4 NM EITHER SIDE OF CENTERLINE FROM A TO B;"
"2026/01/22","VR","511","ZKC ZMP",10,"8 NM EITHER SIDE OF CENTERLINE FROM B TO K (EXCEPT 8 NM LEFT AND"
"2026/01/22","VR","511","ZKC ZMP",15,"20 NM RIGHT OF CENTERLINE BETWEEN H AND I IF AIRCRAFT ARE"
"2026/01/22","VR","511","ZKC ZMP",20,"SCHEDULED TO CONDUCT OPERATIONS INTO R-3602); 4 NM EITHER SIDE"
"2026/01/22","VR","511","ZKC ZMP",25,"OF CENTERLINE FROM K TO L."
"2026/01/22","VR","512","ZKC ZMP",5,"4 NM EITHER SIDE OF CENTERLINE FROM A TO B;"
"2026/01/22","VR","512","ZKC ZMP",10,"8 NM EITHER SIDE OF CENTERLINE FROM B TO K (EXCEPT 20 NM LEFT AND"
"2026/01/22","VR","512","ZKC ZMP",15,"8 NM RIGHT OF CENTERLINE BETWEEN D AND E IF AIRCRAFT ARE"
"2026/01/22","VR","512","ZKC ZMP",20,"SCHEDULED TO CONDUCT OPERATIONS INTO R-3602); 4 NM EITHER SIDE"
"2026/01/22","VR","512","ZKC ZMP",25,"OF CENTERLINE FROM K TO L."
"2026/01/22","VR","531","ZKC",5,"5 NM TAPERING DOWN TO 3 NM LEFT AND 5"
"2026/01/22","VR","531","ZKC",10,"NM RIGHT OF CENTERLINE FROM A TO B; 3 NM WIDENING OUT TO 5 NM"
"2026/01/22","VR","531","ZKC",15,"LEFT AND 5 NM RIGHT OF CENTERLINE FROM B TO C; 5 NM EITHER SIDE OF"
"2026/01/22","VR","531","ZKC",20,"CENTERLINE FROM C TO F; 6 NM LEFT AND 8 NM RIGHT OF CENTERLINE"
"2026/01/22","VR","531","ZKC",25,"FROM F TO G."
"2026/01/22","VR","532","ZKC",5,"5 NM EITHER SIDE OF CENTERLINE FROM A TO C;"
"2026/01/22","VR","532","ZKC",10,"5 NM RIGHT AND 15 NM LEFT OF CENTERLINE FROM C TO E; 5 NM"
"2026/01/22","VR","532","ZKC",15,"WIDENING OUT TO 15 NM RIGHT AND 15 NM LEFT OF CENTERLINE FROM E"
"2026/01/22","VR","532","ZKC",20,"TO F; 15 NM EITHER SIDE OF CENTERLINE FROM F TO G; 15 NM RIGHT"
"2026/01/22","VR","532","ZKC",25,"AND 15 NM TAPERING DOWN TO 3 NM LEFT OF CENTERLINE FROM G TO H;"
"2026/01/22","VR","532","ZKC",30,"15 NM TAPERING DOWN TO 8 NM RIGHT AND 3 NM LEFT OF CENTERLINE"
"2026/01/22","VR","532","ZKC",35,"FROM H TO I; 8 NM EITHER SIDE OF CENTERLINE FROM I TO K; 6 NM LEFT"
"2026/01/22","VR","532","ZKC",40,"AND 8 NM RIGHT OF CENTERLINE FROM K TO L; ALTERNATE EXIT-5 NM"
"2026/01/22","VR","532","ZKC",45,"EITHER SIDE OF CENTERLINE FROM E1 TO AF; 6 NM LEFT AND 8 NM RIGHT"
"2026/01/22","VR","532","ZKC",50,"OF CENTERLINE FROM AF TO L1"
"2026/01/22","VR","533","ZKC",5,"5 NM EITHER SIDE OF CENTERLINE FROM A TO B;"
"2026/01/22","VR","533","ZKC",10,"5 NM LEFT AND 5 NM TAPERING DOWN TO 2 NM RIGHT FROM B TO C; 5"
"2026/01/22","VR","533","ZKC",15,"NM LEFT AND 2 NM TAPERING OUT TO 5 NM RIGHT FROM C TO D; 5 NM"
"2026/01/22","VR","533","ZKC",20,"EITHER SIDE OF CENTERLINE FROM D TO H; 6 NM LEFT AND 8 NM RIGHT OF"
"2026/01/22","VR","533","ZKC",25,"CENTERLINE FROM H TO I."
"2026/01/22","VR","534","ZKC",5,"5 NM EITHER SIDE OF CENTERLINE FROM A TO G;"
"2026/01/22","VR","534","ZKC",10,"6 NM LEFT AND 8 NM RIGHT OF CENTERLINE G TO H."
"2026/01/22","VR","535","ZKC",5,"5 NM EITHER SIDE OF CENTERLINE FROM A TO B;"
"2026/01/22","VR","535","ZKC",10,"5 NM LEFT AND 15 NM RIGHT OF CENTERLINE FROM B TO D; 5 NM LEFT"
"2026/01/22","VR","535","ZKC",15,"AND 15 NM TAPERING DOWN TO 2 NM RIGHT OF CENTERLINE FROM D TO"
"2026/01/22","VR","535","ZKC",20,"E; 6 NM LEFT AND 8 NM RIGHT OF CENTERLINE FROM E TO J."
"2026/01/22","VR","536","ZKC",5,"5 NM EITHER SIDE OF CENTERLINE FROM A TO E;"
"2026/01/22","VR","536","ZKC",10,"6 NM LEFT AND 8 NM RIGHT OF CENTERLINE FROM E TO F."
"2026/01/22","VR","540","ZMP",5,"4 NM EITHER SIDE OF CENTERLINE FROM A TO B;"
"2026/01/22","VR","540","ZMP",10,"8 NM EITHER SIDE OF CENTERLINE FROM B TO C;"
"2026/01/22","VR","540","ZMP",15,"7.5 NM LEFT AND 7 NM RIGHT OF CENTERLINE FROM C TO D;"
"2026/01/22","VR","540","ZMP",20,"8 NM EITHER SIDE OF CENTERLINE FROM D TO E;"
"2026/01/22","VR","540","ZMP",25,"6.5 NM EITHER SIDE OF CENTERLINE FROM E TO F;"
"2026/01/22","VR","540","ZMP",30,"8 NM EITHER SIDE OF CENTERLINE FROM F TO H;"
"2026/01/22","VR","540","ZMP",35,"5 NM EITHER SIDE OF CENTERLINE FROM H TO I;"
"2026/01/22","VR","540","ZMP",40,"4 NM LEFT AND 6 NM RIGHT OF CENTERLINE FROM I TO J;"
"2026/01/22","VR","540","ZMP",45,"2 NM LEFT AND FROM 6 NM RIGHT OF J TO N40-39-00"
"2026/01/22","VR","540","ZMP",50,"W95-51-18 J TO K;"
"2026/01/22","VR","540","ZMP",55,"2 NM LEFT OF K TO 8 NM LEFT OF M AND FROM"
"2026/01/22","VR","540","ZMP",60,"N40-39-00 W95-51-18 TO 8 NM RIGHT OF M, K TO M."
"2026/01/22","VR","541","ZMP",5,"N40-39-00 W95-51-18 TO 6 NM LEFT OF B"
"2026/01/22","VR","541","ZMP",10,"AND 2 NM RIGHT OF CENTERLINE FROM A TO B; 6 NM LEFT AND 4 NM"
"2026/01/22","VR","541","ZMP",15,"RIGHT OF CENTERLINE FROM B TO C; 5 NM EITHER SIDE OF CENTERLINE"
"2026/01/22","VR","541","ZMP",20,"FROM C TO D; 8 NM EITHER SIDE OF CENTERLINE FROM D TO F; 6.5 NM"
"2026/01/22","VR","541","ZMP",25,"EITHER SIDE OF CENTERLINE FROM F TO G; 8 NM EITHER SIDE OF"
"2026/01/22","VR","541","ZMP",30,"CENTERLINE FROM G TO H; 7 NM LEFT AND 7.5 NM RIGHT OF CENTERLINE"
"2026/01/22","VR","541","ZMP",35,"FROM H TO I; 8 NM EITHER SIDE OF CENTERLINE FROM I TO J; 4 NM"
"2026/01/22","VR","541","ZMP",40,"EITHER SIDE OF CENTERLINE FROM J TO K."
"2026/01/22","VR","544","ZKC ZMP",5,"7 NM EITHER SIDE OF CENTERLINE FROM A TO B;"
"2026/01/22","VR","544","ZKC ZMP",10,"8 NM EITHER SIDE OF CENTERLINE FROM B TO D; 8 NM EAST AND 4 NM"
"2026/01/22","VR","544","ZKC ZMP",15,"WEST OF CENTERLINE FROM D TO E; 8 NM EITHER SIDE OF CENTERLINE"
"2026/01/22","VR","544","ZKC ZMP",20,"FROM E TO I."
"2026/01/22","VR","545","ZKC ZMP",5,"8 NM EITHER SIDE OF CENTERLINE FROM A TO E;"
"2026/01/22","VR","545","ZKC ZMP",10,"8 NM EAST AND 4 NM WEST OF CENTERLINE FROM E TO F; 8 NM EITHER"
"2026/01/22","VR","545","ZKC ZMP",15,"SIDE OF CENTERLINE FROM F TO H; 7 NM EITHER SIDE OF CENTERLINE"
"2026/01/22","VR","545","ZKC ZMP",20,"FROM H TO I."
"2026/01/22","VR","552","ZKC",5,"ON CENTERLINE TO 9NM LEFT OF CENTERLINE"
"2026/01/22","VR","552","ZKC",10,"FROM A TO B, EXCLUDING R-3601; 2NM EITHER SIDE OF CENTERLINE"
"2026/01/22","VR","552","ZKC",15,"FROM B TO C; 3 NM EITHER SIDE OF CENTERLINE FROM C TO H."
"2026/01/22","VR","604","ZMP",5,"5 NM EITHER SIDE OF CENTERLINE FROM A TO Q;"
"2026/01/22","VR","604","ZMP",10,"4 NM EITHER SIDE OF CENTERLINE FROM Q TO R;"
"2026/01/22","VR","604","ZMP",15,"5 NM EITHER SIDE OF CENTERLINE FROM R TO T."
"2026/01/22","VR","607","ZMP",5,"5 NM EITHER SIDE OF CENTERLINE FROM A TO C;"
"2026/01/22","VR","607","ZMP",10,"4 NM EITHER SIDE OF CENTERLINE FROM C TO D;"
"2026/01/22","VR","607","ZMP",15,"5 NM EITHER SIDE OF CENTERLINE FROM D TO T."
"2026/01/22","VR","619","ZID",5,"3 NM LEFT AND 4 NM RIGHT OF CENTERLINE"
"2026/01/22","VR","619","ZID",10,"FROM A TO B; 8 NM LEFT AND 4 NM RIGHT OF CENTERLINE FROM B TO C;"
"2026/01/22","VR","619","ZID",15,"3 NM LEFT AND 4 NM RIGHT OF CENTERLINE FROM C TO D; 3 NM LEFT"
"2026/01/22","VR","619","ZID",20,"AND 7 NM RIGHT OF CENTERLINE FROM D TO E; 1 NM LEFT AND 6 NM"
"2026/01/22","VR","619","ZID",25,"RIGHT OF CENTERLINE FROM E TO F; 2 NM LEFT AND 6 NM RIGHT OF"
"2026/01/22","VR","619","ZID",30,"CENTERLINE FROM F TO G."
"2026/01/22","VR","634","ZMP",5,"2 NM EITHER SIDE OF CENTERLINE."
"2026/01/22","VR","664","ZMP",5,"2 NM EITHER SIDE OF CENTERLINE."
"2026/01/22","VR","704","ZNY ZOB",5,"3 NM EITHER SIDE OF CENTERLINE FROM A TO H;"
"2026/01/22","VR","704","ZNY ZOB",10,"10 NM EITHER SIDE OF CENTERLINE FROM H TO L ;"
"2026/01/22","VR","704","ZNY ZOB",15,"CENTERLINE OF VICTOR AIRWAY-170 AND"
"2026/01/22","VR","704","ZNY ZOB",20,"4 NM RIGHT OF CENTERLINE FROM L TO M OR L1 TO N."
"2026/01/22","VR","705","ZNY ZOB",5,"3 NM EITHER SIDE OF CENTERLINE FROM A TO E;"
"2026/01/22","VR","705","ZNY ZOB",10,"10 NM EITHER SIDE OF CENTERLINE FROM E TO H;"
"2026/01/22","VR","705","ZNY ZOB",15,"CENTERLINE OF VICTOR AIRWAY-170 AND 4 NM RIGHT"
"2026/01/22","VR","705","ZNY ZOB",20,"OF CENTERLINE FROM H TO I OR H1 TO J."
"2026/01/22","VR","707","ZNY ZOB",5,"3 NM EITHER SIDE OF CENTERLINE FROM A TO G ;"
"2026/01/22","VR","707","ZNY ZOB",10,"10 NM EITHER SIDE OF CENTERLINE FROM G TO K ;"
"2026/01/22","VR","707","ZNY ZOB",15,"CENTERLINE OF VICTOR AIRWAY-170 AND 4 NM RIGHT"
"2026/01/22","VR","707","ZNY ZOB",20,"OF CENTERLINE FROM K TO L OR K1 TO M ."
"2026/01/22","VR","708","ZDC ZNY ZOB",5," 4 NM EITHER SIDE OF CENTERLINE FROM A TO C;"
"2026/01/22","VR","708","ZDC ZNY ZOB",10," 5 NM EITHER SIDE OF CENTERLINE FROM C TO D;"
"2026/01/22","VR","708","ZDC ZNY ZOB",15," 7 NM EITHER SIDE OF CENTERLINE FROM D TO E;"
"2026/01/22","VR","708","ZDC ZNY ZOB",20," 3 NM EITHER SIDE OF CENTERLINE FROM E TO F;"
"2026/01/22","VR","725","ZBW",5,"6 NM LEFT AND 3 NM RIGHT OF CENTERLINE FROM A TO B;"
"2026/01/22","VR","725","ZBW",10,"3 NM LEFT AND 5 NM RIGHT OF CENTERLINE FROM B TO C;"
"2026/01/22","VR","725","ZBW",15,"2 NM LEFT AND 5 NM RIGHT OF CENTERLINE FROM C TO D;"
"2026/01/22","VR","725","ZBW",20,"3 NM EITHER SIDE OF CENTERLINE FROM D TO E;"
"2026/01/22","VR","725","ZBW",25,"5 NM LEFT AND 3 NM RIGHT OF CENTERLINE FROM E TO F;"
"2026/01/22","VR","725","ZBW",30,"5 NM EITHER SIDE OF CENTERLINE FROM F TO H."
"2026/01/22","VR","840","ZBW",5,"4 NM EITHER SIDE OF CENTERLINE FROM A TO C;"
"2026/01/22","VR","840","ZBW",10,"3 NM EITHER SIDE OF CENTERLINE FROM C TO F;"
"2026/01/22","VR","840","ZBW",15,"4 NM EITHER SIDE OF CENTERLINE FROM F TO H;"
"2026/01/22","VR","840","ZBW",20,"5 NM EITHER SIDE OF CENTERLINE FROM H TO I."
"2026/01/22","VR","841","ZBW",5,"4 NM EITHER SIDE OF CENTERLINE FROM A TO C;"
"2026/01/22","VR","841","ZBW",10,"3 NM EITHER SIDE OF CENTERLINE FROM C TO E; 5 NM EITHER SIDE OF"
"2026/01/22","VR","841","ZBW",15,"CENTERLINE FROM E TO F."
"2026/01/22","VR","842","ZBW",5,"4 NM EITHER SIDE OF CENTERLINE FROM A TO E."
"2026/01/22","VR","931","ZAN",5,"SEGMENT D-E: 5 NM NORTH AND 1 NM SOUTH"
"2026/01/22","VR","931","ZAN",10,"OF CENTERLINE. ALL OTHERS, 5 NM EITHER SIDE OF CENTERLINE."
"2026/01/22","VR","932","ZAN",5,"SEGMENT A-8: 5NM NORTH AND 1 NM SOUTH OF CENTERLINE."
"2026/01/22","VR","932","ZAN",10,"REMAINDER OF ROUTE: 5NM EITHER SIDE OF CENTERLINE."
"2026/01/22","VR","933","ZAN",5,"5 NM EITHER SIDE OF CENTERLINE."
"2026/01/22","VR","934","ZAN",5,"5 NM EITHER SIDE OF CENTERLINE."
"2026/01/22","VR","935","ZAN",1,"SEGMENT E-F: 5 NM NORTH AND 0.5 NM "
"2026/01/22","VR","935","ZAN",5,"SOUTH OF CENTERLINE; ALL OTHERS, 5 NM EITHER SIDE OF CENTERLINE "
"2026/01/22","VR","936","ZAN",10,"SEGMENT D-E: 5 NM NORTH AND 0.5 NM"
"2026/01/22","VR","936","ZAN",15,"SOUTH OF CENTERLINE; ALL OTHERS, 5 NM EITHER SIDE OF CENTERLINE"
"2026/01/22","VR","937","ZAN",5,"5 NM EITHER SIDE OF CENTERLINE."
"2026/01/22","VR","938","ZAN",5,"5 NM EITHER SIDE OF CENTERLINE."
"2026/01/22","VR","940","ZAN",5,"5NM EITHER SIDE OF THE ROUTE ON SEGMENTS A-H,"
"2026/01/22","VR","940","ZAN",6,"5NM SOUTH OF ROUTE AND 1 NM NORTH OF ROUTE ON"
"2026/01/22","VR","940","ZAN",7,"SEGMENTS H-J."
"2026/01/22","VR","940","ZAN",8,"5NM EITHER SIDE OF ALTERNATE EXIT 11-JA IF R-2202 IS"
"2026/01/22","VR","940","ZAN",9,"UTILIZED."
"2026/01/22","VR","941","ZAN",5,"5NM SOUTH OF ROUTE AND 1 NM NORTH OF ROUTE ON"
"2026/01/22","VR","941","ZAN",10,"SEGMENTS A-C."
"2026/01/22","VR","941","ZAN",15,"5NM EITHER SIDE ON ROUTE SEGMENTS C-J. 5NM EITHER"
"2026/01/22","VR","941","ZAN",20,"SIDE OF ALTERNATE ENTRY AB-81 IF R-2202 IS UTILIZED."
"2026/01/22","VR","954","ZAN",5,"5 NM EITHER SIDE OF CENTERLINE."
"2026/01/22","VR","955","ZAN",5,"5 NM EITHER SIDE OF CENTERLINE."
