"EFF_DATE","SITE_NO","SITE_TYPE_CODE","STATE_CODE","ARPT_ID","CITY","COUNTRY_CODE","SKED_SEQ_NO","MONTH","DAY","HOUR"
"2026/02/19","23710.36","H","TX","TE22","DALLAS","US",1,"ALL","ALL","ALL"
"2026/02/19","23710.38","A","TX","TKI","DALLAS","US",1,"ALL","ALL","0600-2200"
"2026/02/19","23710.4","H","TX","XA62","DALLAS","US",1,"UNATNDD","",""
"2026/02/19","23710.6","A","TX","DFW","DALLAS-FORT WORTH","US",1,"ALL","ALL","ALL"
"2026/02/19","23713.","A","TX","DAL","DALLAS","US",1,"ALL","ALL","ALL"
"2026/02/19","23713.01","H","TX","38TX","DALLAS","US",1,"ALL","ALL","ALL"
"2026/02/19","23713.03","H","TX","85TS","DALLAS","US",1,"UNATNDD","",""
"2026/02/19","23720.","A","TX","4TA0","DAMON","US",1,"UNATNDD","",""
"2026/02/19","23720.01","A","TX","XS21","DAMON","US",1,"UNATNDD","",""
"2026/02/19","23722.01","A","TX","77XS","DANBURY","US",1,"IREG","",""
"2026/02/19","23722.02","A","TX","07TA","DANBURY","US",1,"ALL","ALL","ALL"
"2026/02/19","23722.03","A","TX","2XA2","DANBURY","US",1,"ALL","ALL","ALL"
"2026/02/19","23722.6","A","TX","78XS","DANEVANG","US",1,"ALL","ALL","0800-1700"
"2026/02/19","23722.7","A","TX","96TX","DANBURY","US",1,"UNATNDD","",""
"2026/02/19","23724.3","A","TX","TX38","DARROUZETT","US",1,"UNATNDD","",""
"2026/02/19","23724.35","A","TX","14XS","DAVILLA","US",1,"UNATNDD","",""
"2026/02/19","23724.45","A","TX","5TS3","DAWSON","US",1,"UNATNDD","",""
"2026/02/19","23724.61","A","TX","3TE1","DAYTON","US",1,"UNATNDD","",""
"2026/02/19","23724.611","A","TX","TA07","DAYTON","US",1,"MAR-SEP","ALL","ALL"
"2026/02/19","23724.615","A","TX","TS35","DAYTON","US",1,"UNATNDD","",""
"2026/02/19","23724.64","A","TX","3TE9","DAYTON","US",1,"ALL","ALL","0700-1800"
"2026/02/19","23726.","A","TX","LUD","DECATUR","US",1,"ALL","ALL","0800-1700"
"2026/02/19","23726.11","A","TX","09T","DECATUR","US",1,"UNATNDD","",""
"2026/02/19","23726.12","A","TX","TX64","DECATUR","US",1,"UNATNDD","",""
"2026/02/19","23726.13","A","TX","76T","DECATUR","US",1,"UNATNDD","",""
"2026/02/19","23726.14","A","TX","58T","DECATUR","US",1,"UNATNDD","",""
"2026/02/19","23726.15","A","TX","XA34","DECATUR","US",1,"ALL","ALL","ALL"
"2026/02/19","23726.16","A","TX","XA98","DECATUR","US",1,"UNATNDD","",""
"2026/02/19","23726.17","A","TX","XA99","DECATUR","US",1,"UNATNDD","",""
"2026/02/19","23726.18","H","TX","XA57","DECATUR","US",1,"UNATNDD","",""
"2026/02/19","23726.21","A","TX","35X","DECATUR","US",1,"UNATNDD","",""
"2026/02/19","23726.22","A","TX","62TS","DECATUR","US",1,"UNATNDD","",""
"2026/02/19","23726.23","H","TX","25TT","DECATUR","US",1,"UNATNDD","",""
"2026/02/19","23726.24","A","TX","67TT","DECATUR","US",1,"UNATNDD","",""
"2026/02/19","23730.","H","TX","61TS","DEER PARK","US",1,"ALL","ALL","ALL"
"2026/02/19","23730.01","H","TX","TE28","DEER PARK","US",1,"ALL","ALL","ALL"
"2026/02/19","23740.11","A","TX","TS14","DE LEON","US",1,"ALL","ALL","ALL"
"2026/02/19","23741.13","H","TX","4TE5","DELL CITY","US",1,"UNATNDD","",""
"2026/02/19","23741.21","A","TX","2E5","DELL CITY","US",1,"UNATNDD","",""
"2026/02/19","23742.1","A","TX","23TS","DEL RIO","US",1,"UNATNDD","",""
"2026/02/19","23742.11","A","TX","TA81","DEL RIO","US",1,"UNATNDD","",""
"2026/02/19","23742.3","A","TX","4TE2","DEL RIO","US",1,"UNATNDD","",""
"2026/02/19","23742.4","A","TX","4TE7","DEL RIO","US",1,"UNATNDD","",""
"2026/02/19","23742.41","A","TX","8TS8","DEL RIO","US",1,"UNATNDD","",""
"2026/02/19","23742.42","A","TX","54XS","DEL RIO","US",1,"UNATNDD","",""
"2026/02/19","23742.5","A","TX","TS04","DEL RIO","US",1,"UNATNDD","",""
"2026/02/19","23742.9","A","TX","1TS9","DEL RIO","US",1,"UNATNDD","",""
"2026/02/19","23744.","A","TX","DLF","DEL RIO","US",1,"ALL","MON-FRI","1300-0100Z++"
"2026/02/19","23744.","A","TX","DLF","DEL RIO","US",2,"ALL","SUN","2000-2300Z++"
"2026/02/19","23745.","A","TX","DRT","DEL RIO","US",2,"ALL","ALL","0700-1900"
"2026/02/19","23746.7","A","TX","TA55","DEL VALLE","US",1,"UNATNDD","",""
"2026/02/19","23747.31","A","TX","9XS4","DENISON","US",2,"UNATNDD","",""
"2026/02/19","23747.31","H","TX","16XA","DENISON","US",1,"UNATNDD","",""
"2026/02/19","23747.33","A","TX","58TE","DENISON","US",1,"UNATNDD","",""
"2026/02/19","23747.34","H","TX","65TT","DENISON","US",1,"UNATNDD","",""
"2026/02/19","23749.","A","TX","3XS0","DENTON","US",1,"ALL","TUES-SUN","0900-2100(SUMMER)"
"2026/02/19","23749.","A","TX","3XS0","DENTON","US",2,"ALL","TUES-SUN","0900-1700(WINTER)"
"2026/02/19","23749.01","A","TX","4TA1","DENTON","US",1,"ALL","MON-FRI","0900-1700"
"2026/02/19","23749.02","H","TX","TS58","DENTON","US",1,"ALL","ALL","ALL"
"2026/02/19","23749.03","A","TX","TE81","DENTON","US",1,"UNATNDD","",""
"2026/02/19","23749.04","H","TX","TX50","DENTON","US",1,"ALL","ALL","ALL"
"2026/02/19","23750.","A","TX","DTO","DENTON","US",1,"ALL","ALL","0600-2200"
"2026/02/19","23752.","A","TX","E57","DENVER CITY","US",1,"IREG","",""
"2026/02/19","23752.02","A","TX","1TA5","DENVER CITY","US",1,"ALL","MON-FRI","0800-1700"
"2026/02/19","23759.7","H","TX","73T","DESOTO","US",1,"ALL","MON-FRI","0900-1800"
"2026/02/19","23760.1","A","TX","23R","DEVINE","US",1,"ALL","MON-FRI","DAWN-DUSK"
"2026/02/19","23760.8","A","TX","4TS8","D'HANIS","US",1,"UNATNDD","",""
"2026/02/19","23760.81","A","TX","4TE9","D'HANIS","US",1,"UNATNDD","",""
"2026/02/19","23762.","H","TX","T34","DICKINSON","US",1,"ALL","MON-FRI","0800-1700"
"2026/02/19","23767.","A","TX","5TS5","DILLEY","US",1,"UNATNDD","",""
"2026/02/19","23767.11","A","TX","24R","DILLEY","US",1,"UNATNDD","",""
"2026/02/19","23767.4","A","TX","6TA9","DILLEY","US",1,"UNATNDD","",""
"2026/02/19","23769.","A","TX","7TS8","DIMMITT","US",1,"UNATNDD","",""
"2026/02/19","23769.1","A","TX","T55","DIMMITT","US",2,"UNATNDD","",""
"2026/02/19","23771.","A","TX","X65","DORCHESTER","US",1,"ALL","MON-FRI","0800-1700"
"2026/02/19","23776.","A","TX","14TX","DRIPPING SPRINGS","US",1,"UNATNDD","",""
"2026/02/19","23776.01","A","TX","5TE2","DRIPPING SPRINGS","US",1,"UNATNDD","",""
"2026/02/19","23776.02","A","TX","5TE3","DRIPPING SPRINGS","US",1,"UNATNDD","",""
"2026/02/19","23776.22","H","TX","74TA","DRIPPING SPRINGS","US",1,"UNATNDD","",""
"2026/02/19","23776.23","H","TX","TA22","DRIPPING SPRINGS","US",1,"UNATNDD","",""
"2026/02/19","23776.24","A","TX","95XA","DRIPPING SPRINGS","US",1,"UNATNDD","",""
"2026/02/19","23779.","A","TX","6R6","DRYDEN","US",1,"","","INTMNT"
"2026/02/19","23781.1","A","TX","17XS","DUBLIN","US",1,"UNATNDD","",""
"2026/02/19","23781.11","A","TX","9F0","DUBLIN","US",1,"ALL","WED-FRI","0900-2100"
"2026/02/19","23781.11","A","TX","9F0","DUBLIN","US",2,"ALL","SAT","0900-1400"
"2026/02/19","23781.12","A","TX","TE02","DUBLIN","US",1,"UNATNDD","",""
"2026/02/19","23785.1","A","TX","DUX","DUMAS","US",1,"ALL","ALL","0800-1700"
"2026/02/19","23785.11","H","TX","05XA","DUMAS","US",1,"UNATNDD","",""
"2026/02/19","23787.","A","TX","ELA","EAGLE LAKE","US",1,"ALL","ALL","IREG"
"2026/02/19","23787.01","H","TX","TA39","EAGLE LAKE","US",1,"ALL","ALL","ALL"
"2026/02/19","23787.02","A","TX","5TE7","EAGLE LAKE","US",1,"UNATNDD","",""
"2026/02/19","23793.02","H","TX","0XA2","EAGLE PASS","US",1,"UNATNDD","",""
"2026/02/19","23793.1","A","TX","5TE0","EAGLE PASS","US",1,"UNATNDD","",""
"2026/02/19","23794.","A","TX","5T9","EAGLE PASS","US",1,"ALL","MON-FRI","0830-1400"
"2026/02/19","23794.","A","TX","5T9","EAGLE PASS","US",2,"ALL","SAT-SUN","1000-1600"
"2026/02/19","23794.19","H","TX","70TX","EAGLE PASS","US",1,"UNATNDD","",""
"2026/02/19","23796.","A","TX","ETN","EASTLAND","US",1,"ALL","MON-SAT","0800-1800"
"2026/02/19","23796.015","A","TX","81TE","EARLY","US",1,"UNATNDD","",""
"2026/02/19","23796.03","H","TX","56TE","EAGLE PASS","US",1,"UNATNDD","",""
"2026/02/19","23798.1","A","TX","TX68","ECTOR","US",1,"UNATNDD","",""
"2026/02/19","23799.2","A","TX","6TE0","EDCOUCH","US",1,"UNATNDD","",""
"2026/02/19","23800.","A","TX","TS29","EDDY","US",1,"IREG","",""
"2026/02/19","23804.","A","TX","EBG","EDINBURG","US",1,"ALL","ALL","0800-1700++"
"2026/02/19","23804.12","U","TX","49XA","EDINBURG","US",1,"ALL","MON-FRI","0800-1700"
"2026/02/19","23804.12","U","TX","49XA","EDINBURG","US",2,"ALL","SAT","0800-1200"
"2026/02/19","23805.2","A","TX","6TE1","EDINBURG","US",1,"ALL","MON-FRI","DAWN-DUSK"
"2026/02/19","23805.2","A","TX","6TE1","EDINBURG","US",2,"ALL","SAT","DAWN-NOON"
"2026/02/19","23805.2","A","TX","6TE1","EDINBURG","US",3,"ALL","SUN","CLSD"
"2026/02/19","23808.01","A","TX","6TE3","EDNA","US",1,"UNATNDD","",""
"2026/02/19","23808.1","A","TX","26R","EDNA","US",1,"UNATNDD","",""
"2026/02/19","23808.11","A","TX","6TE5","EDNA","US",1,"ALL","ALL","ALL"
"2026/02/19","23813.4","A","TX","8TE8","EL CAMPO","US",1,"APR-OCT","MON-SAT","0700-1900"
"2026/02/19","23813.5","A","TX","7TE6","EL CAMPO","US",1,"UNATNDD","",""
"2026/02/19","23813.6","A","TX","0XS1","EL CAMPO","US",1,"UNATNDD","",""
"2026/02/19","23813.8","A","TX","2TE4","EL CAMPO","US",1,"UNATNDD","",""
"2026/02/19","23814.1","A","TX","68TE","EL CAMPO","US",1,"UNATNDD","",""
"2026/02/19","23814.2","A","TX","TS96","EL CAMPO","US",1,"ALL","ALL","DALGT"
"2026/02/19","23814.21","H","TX","21TE","EL CAMPO","US",1,"UNATNDD","",""
"2026/02/19","23817.","A","TX","27R","ELDORADO","US",1,"UNATNDD","",""
"2026/02/19","23817.01","A","TX","6TA0","ELDORADO","US",1,"UNATNDD","",""
"2026/02/19","23820.","A","TX","56TS","ELGIN","US",1,"IREG","",""
"2026/02/19","23820.11","A","TX","TX61","ELGIN","US",1,"UNATNDD","",""
"2026/02/19","23820.12","A","TX","TX72","ELGIN","US",1,"ALL","ALL","ALL"
"2026/02/19","23820.13","A","TX","62TA","ELGIN","US",1,"UNATNDD","",""
"2026/02/19","23820.14","A","TX","1XS2","ELGIN","US",1,"UNATNDD","",""
"2026/02/19","23824.6","A","TX","28TE","ELMENDORF","US",1,"ALL","ALL","ALL"
"2026/02/19","23824.61","A","TX","6XS9","ELMENDORF","US",1,"UNATNDD","",""
"2026/02/19","23824.611","A","TX","2TX1","ELMENDORF","US",1,"ALL","ALL","DALGT"
"2026/02/19","23824.621","H","TX","09XA","ELMENDORF","US",1,"UNATNDD","",""
"2026/02/19","23826.1","H","TX","TA41","EL PASO","US",1,"ALL","ALL","ALL"
"2026/02/19","23826.12","H","TX","03XA","EL PASO","US",1,"UNATNDD","",""
"2026/02/19","23826.14","H","TX","27TE","EL PASO","US",1,"UNATNDD","",""
"2026/02/19","23826.16","H","TX","TX44","EL PASO","US",1,"UNATNDD","",""
"2026/02/19","23826.19","H","TX","TS53","EL PASO","US",1,"ALL","M-F","0800-1700"
"2026/02/19","23830.","A","TX","ELP","EL PASO","US",1,"ALL","ALL","ALL"
"2026/02/19","23830.02","H","TX","TE95","EL PASO","US",1,"UNATNDD","",""
"2026/02/19","23830.7","A","TX","02XS","ELROY","US",1,"UNATNDD","",""
"2026/02/19","23831.5","A","TX","67TX","EMORY","US",1,"UNATNDD","",""
"2026/02/19","23831.51","H","TX","12TE","EMORY","US",1,"UNATNDD","",""
"2026/02/19","23833.","A","TX","TE29","ENCINAL","US",1,"UNATNDD","",""
"2026/02/19","23833.01","A","TX","2TX4","ENCINAL","US",1,"UNATNDD","",""
"2026/02/19","23833.03","A","TX","8TS9","ENCINAL","US",1,"UNATNDD","",""
"2026/02/19","23833.04","A","TX","XA66","ENCINAL","US",1,"UNATNDD","",""
"2026/02/19","23833.6","A","TX","2TA8","ENCINO","US",1,"UNATNDD","",""
"2026/02/19","23836.1","A","TX","F41","ENNIS","US",2,"ALL","MON-FRI","0800-1700"
"2026/02/19","23836.11","A","TX","TE40","ENNIS","US",1,"UNATNDD","",""
"2026/02/19","23838.","A","TX","TX94","ERA","US",1,"UNATNDD","",""
"2026/02/19","23838.01","A","TX","TE39","ERA","US",1,"UNATNDD","",""
"2026/02/19","23838.02","A","TX","TX39","ERA","US",1,"UNATNDD","",""
"2026/02/19","23842.6","H","TX","6TA1","EUSTACE","US",1,"ALL","ALL","0800-1800"
"2026/02/19","23843.5","A","TX","4TE8","EVADALE","US",1,"UNATNDD","",""
"2026/02/19","23843.7","A","TX","00TS","EVERMAN","US",1,"ALL","ALL","DAWN-DUSK"
"2026/02/19","23844.","A","TX","E35","FABENS","US",1,"ALL","ALL","0800-1700"
"2026/02/19","23848.1","A","TX","2TA6","FAIRFIELD","US",1,"ALL","ALL","ALL"
"2026/02/19","23848.12","H","TX","2XA8","FAIRFIELD","US",1,"ALL","ALL","ALL"
"2026/02/19","23848.13","A","TX","7TA4","FAIRFIELD","US",1,"UNATNDD","",""
"2026/02/19","23850.1","A","TX","7TE2","FALFURRIAS","US",1,"UNATNDD","",""
"2026/02/19","23852.","A","TX","BKS","FALFURRIAS","US",1,"NOV-FEB","ALL","0900-1700"
"2026/02/19","23852.","A","TX","BKS","FALFURRIAS","US",2,"MAR-OCT","MON-FRI","0900-1600"
"2026/02/19","23852.6","A","TX","7TE0","FANNETT","US",1,"UNATNDD","",""
"2026/02/19","23852.9","A","TX","8TA5","FARMERSVILLE","US",1,"IREG","",""
"2026/02/19","23852.91","A","TX","6XS3","FARMERSVILLE","US",1,"UNATNDD","",""
"2026/02/19","23853.7","H","TX","TE82","FATE","US",1,"ALL","ALL","DALGT"
"2026/02/19","23853.92","A","TX","0TX7","FARMERSVILLE","US",1,"UNATTND","",""
"2026/02/19","23855.","A","TX","XS90","FENTRESS","US",1,"ALL","ALL","ALL"
"2026/02/19","23856.","H","TX","12T","FERRIS/RED OAK","US",1,"UNATNDD","",""
"2026/02/19","23857.5","H","TX","08TA","FISCHER","US",1,"UNATNDD","",""
"2026/02/19","23860.","A","TX","2TE5","FLATONIA","US",1,"UNATNDD","",""
"2026/02/19","23864.","A","TX","81XA","FLORENCE","US",1,"UNATNDD","",""
"2026/02/19","23868.","A","TX","1TE7","FLORESVILLE","US",1,"UNATNDD","",""
"2026/02/19","23868.01","A","TX","7TE9","FLORESVILLE","US",1,"UNATNDD","",""
"2026/02/19","23868.011","A","TX","8TA0","FLORESVILLE","US",1,"ALL","SAT","1200-2400"
"2026/02/19","23868.011","A","TX","8TA0","FLORESVILLE","US",2,"ALL","SUN","ALL"
"2026/02/19","23868.02","A","TX","82XS","FLORESVILLE","US",1,"UNATNDD","",""
"2026/02/19","23868.17","A","TX","TS47","FLORESVILLE","US",1,"UNATNDD","",""
"2026/02/19","23868.18","A","TX","17XA","FLORESVILLE","US",1,"UNATNDD","",""
"2026/02/19","23868.611","A","TX","0TX5","FLOWER MOUND","US",1,"UNATNDD","",""
"2026/02/19","23870.8","A","TX","TA08","FLOYD","US",1,"UNATNDD","",""
"2026/02/19","23871.1","A","TX","41F","FLOYDADA","US",1,"ALL","MON-SAT","0800-1800"
"2026/02/19","23873.15","A","TX","T93","FOLLETT","US",1,"UNATNDD","",""
"2026/02/19","23873.5","A","TX","64XA","FORESTBURG","US",1,"UNATNDD","",""
"2026/02/19","23873.7","A","TX","01TE","FORNEY","US",1,"ALL","MON-SAT","0800-1800"
"2026/02/19","23873.71","A","TX","TA18","FORNEY","US",1,"ALL","SAT-SUN","ALL"
"2026/02/19","23876.","A","TX","BIF","FORT BLISS/EL PASO/","US",1,"ALL","MON-SUN","1500-0700Z++"
"2026/02/19","23876.","A","TX","BIF","FORT BLISS/EL PASO/","US",3,"EXCP HOL","",""
"2026/02/19","23882.2","A","TX","GRK","FORT HOOD (KILLEEN)","US",1,"ALL","ALL","ALL"
"2026/02/19","23882.21","H","TX","HLR","FORT HOOD (KILLEEN)","US",1,"ALL","MON-FRI","1400-0600Z++"
"2026/02/19","23882.21","H","TX","HLR","FORT HOOD (KILLEEN)","US",2,"EXC HOL","",""
"2026/02/19","23882.71","H","TX","0XA1","FORT MCKAVETT","US",1,"UNATNDD","",""
"2026/02/19","23882.72","A","TX","06TT","FORT MCKAVETT","US",1,"UNATNDD","",""
"2026/02/19","23885.","A","TX","FST","FORT STOCKTON","US",1,"ALL","ALL","0800-1700"
"2026/02/19","23885.1","A","TX","4TS7","FORT STOCKTON","US",1,"UNATNDD","",""
"2026/02/19","23887.","A","TX","FTW","FORT WORTH","US",1,"ALL","ALL","ALL"
"2026/02/19","23887.03","H","TX","51TA","FORT WORTH","US",1,"UNATNDD","",""
"2026/02/19","23887.04","H","TX","1XS3","FORT WORTH","US",1,"ALL","ALL","ALL"
"2026/02/19","23887.09","H","TX","TS56","FORT WORTH","US",1,"UNATNDD","",""
"2026/02/19","23887.1","A","TX","TS00","FORT WORTH","US",1,"UNATNDD","",""
"2026/02/19","23887.11","A","TX","50F","FORT WORTH","US",1,"ALL","MON-SAT","DALGT"
"2026/02/19","23887.13","H","TX","XS96","FORT WORTH","US",1,"ALL","ALL","ALL"
"2026/02/19","23887.14","H","TX","5TX9","FORT WORTH","US",1,"ALL","ALL","ALL"
"2026/02/19","23887.2","A","TX","4T2","FORT WORTH","US",1,"UNATNDD","",""
"2026/02/19","23887.21","H","TX","TE30","FORT WORTH","US",1,"ALL","ALL","ALL"
"2026/02/19","23887.24","H","TX","XA18","FORT WORTH","US",1,"UNATNDD","",""
"2026/02/19","23887.3","A","TX","T67","FORT WORTH","US",1,"UNATNDD","",""
"2026/02/19","23887.31","H","TX","3XS7","FORT WORTH","US",1,"UNATNDD","",""
"2026/02/19","23887.4","A","TX","9F9","FORT WORTH","US",1,"ALL","ALL","0900-1700"
"2026/02/19","23887.6","H","TX","93TX","FORT WORTH","US",1,"ALL","ALL","ALL"
"2026/02/19","23887.7","A","TX","2TE2","FORT WORTH","US",1,"ALL","MON-FRI","IREG"
"2026/02/19","23887.7","A","TX","2TE2","FORT WORTH","US",2,"ALL","SAT-SUN","DAWN-DUSK"
"2026/02/19","23889.19","H","TX","0TA3","FORT WORTH","US",1,"ALL","ALL","ALL"
"2026/02/19","23894.905","A","TX","TT31","FOWLERTON","US",1,"UNATNDD","",""
"2026/02/19","23895.","A","TX","NFW","FORT WORTH","US",1,"ALL","MON-FRI","1300-0500Z++"
"2026/02/19","23895.","A","TX","NFW","FORT WORTH","US",2,"ALL","SAT-SUN","1500-2300Z++"
"2026/02/19","23895.","A","TX","NFW","FORT WORTH","US",3,"OT BY NOTAM","",""
"2026/02/19","23895.02","H","TX","XS04","FORT WORTH","US",1,"ALL","M-F","0700-2400"
"2026/02/19","23895.1","A","TX","TS73","FORT WORTH","US",1,"UNATNDD","",""
"2026/02/19","23895.11","A","TX","FWS","FORT WORTH","US",1,"ALL","ALL","0700-2200"
"2026/02/19","23895.12","H","TX","XA36","FORT WORTH","US",1,"UNATNDD","",""
"2026/02/19","23895.13","H","TX","XA37","FORT WORTH","US",1,"UNATNDD","",""
"2026/02/19","23895.3","A","TX","AFW","FORT WORTH","US",1,"ALL","ALL","ALL"
"2026/02/19","23895.51","H","TX","XA65","FORT WORTH","US",1,"UNATNDD","",""
"2026/02/19","23895.52","H","TX","89TE","FORT WORTH","US",1,"UNATNDD","",""
"2026/02/19","23895.53","H","TX","97XA","FORT WORTH","US",1,"UNATNDD","",""
"2026/02/19","23895.54","H","TX","56XA","FORT WORTH","US",1,"UNATNDD","",""
"2026/02/19","23902.01","C","TX","TX1","FRANKSTON","US",1,"UNATNDD","",""
"2026/02/19","23902.81","A","TX","TX75","FRANKLIN","US",1,"UNATNDD","",""
"2026/02/19","23902.82","A","TX","1TE9","FRANKLIN","US",1,"UNATNDD","",""
"2026/02/19","23902.9","A","TX","T25","FRANKSTON","US",1,"ALL","ALL","IREG"
"2026/02/19","23903.","A","TX","T82","FREDERICKSBURG","US",2,"ALL","ALL","0800-1800"
"2026/02/19","23903.01","A","TX","8TE7","FREDERICKSBURG","US",1,"UNATNDD","",""
"2026/02/19","23903.02","A","TX","XS01","FREDERICKSBURG","US",1,"UNATNDD","",""
"2026/02/19","23903.03","A","TX","TS36","FREDRICKSBURG","US",1,"UNATNDD","",""
"2026/02/19","23903.04","A","TX","7XS7","FREDERICKSBURG","US",1,"UNATNDD","",""
"2026/02/19","23903.06","A","TX","TE97","FREDERICKSBURG","US",1,"UNATNDD","",""
"2026/02/19","23903.07","A","TX","6XA0","FREDERICKSBURG","US",1,"UNATNDD","",""
"2026/02/19","23903.09","H","TX","3TX8","FREDERICKSBURG","US",1,"UNATNDD","",""
"2026/02/19","23903.1","A","TX","44TX","FREDERICKSBURG","US",1,"ALL","ALL","ALL"
"2026/02/19","23903.12","A","TX","25XA","FREDERICKSBURG","US",1,"UNATNDD","",""
"2026/02/19","23903.13","A","TX","35TE","FREDERICKSBURG","US",1,"UNATNDD","",""
"2026/02/19","23903.14","A","TX","08TT","FREDERICKSBURG","US",1,"UNATNDD","",""
"2026/02/19","23903.15","A","TX","XA45","FREDERICKSBURG","US",1,"UNATNDD","",""
"2026/02/19","23904.11","H","TX","0XA3","FREEPORT","US",1,"UNATNDD","",""
"2026/02/19","23906.","A","TX","TX56","FREER","US",1,"UNATNDD","",""
"2026/02/19","23906.01","A","TX","0XA4","FREER","US",1,"UNATNDD","",""
"2026/02/19","23906.11","A","TX","28TA","FREER","US",1,"ALL","ALL","ALL"
"2026/02/19","23906.12","A","TX","42XS","FREER","US",1,"UNATNDD","",""
"2026/02/19","23907.","A","TX","T19","FREER","US",1,"UNATNDD","",""
"2026/02/19","23907.01","A","TX","19TS","FREER","US",1,"UNATNDD","",""
"2026/02/19","23907.71","A","TX","7XS0","FRIENDSWOOD","US",1,"UNATNDD","",""
"2026/02/19","23908.53","H","TX","53TS","FRISCO","US",1,"UNATNDD","",""
"2026/02/19","23908.54","H","TX","45XA","FRISCO","US",1,"UNATNDD","",""
"2026/02/19","23908.845","A","TX","TT66","FROST","US",1,"UNATNDD","",""
"2026/02/19","23909.228","A","TX","TS87","FORT MCKAVETT","US",1,"UNATNDD","",""
"2026/02/19","23909.61","A","TX","X09","FULSHEAR","US",1,"UNATNDD","",""
"2026/02/19","23909.8","A","TX","9TE5","FULTON","US",1,"UNATNDD","",""
"2026/02/19","23911.","A","TX","GLE","GAINESVILLE","US",1,"ALL","ALL","0800-1700"
"2026/02/19","23911.02","H","TX","8TX9","GAINESVILLE","US",1,"UNATNDD","",""
"2026/02/19","23911.03","A","TX","XS62","GAINESVILLE","US",1,"UNATNDD","",""
"2026/02/19","23913.","A","TX","12TT","GAINESVILLE","US",1,"UNATNDD","",""
"2026/02/19","23913.01","A","TX","07TE","GAINESVILLE","US",1,"UNATNDD","",""
"2026/02/19","23915.","A","TX","GLS","GALVESTON","US",1,"ALL","ALL","0600-2000"
"2026/02/19","23915.01","H","TX","8XS5","GALVESTON","US",1,"UNATNDD","",""
"2026/02/19","23915.02","H","TX","9TS7","GALVESTON","US",1,"ALL","ALL","ALL"
"2026/02/19","23915.06","H","TX","9TA7","GALVESTON","US",1,"ALL","ALL","ALL"
"2026/02/19","23915.08","H","TX","XA74","GALVESTON","US",1,"UNATNDD","",""
"2026/02/19","23915.19","H","TX","89TX","GALVESTON","US",1,"JAN-DEC","ALL","0930-1900"
"2026/02/19","23915.2","H","TX","TA03","GALVESTON","US",1,"UNATNDD","",""
"2026/02/19","23920.","A","TX","TS08","GANADO","US",1,"ALL","ALL","DALGT"
"2026/02/19","23921.07","A","TX","TS13","GARDEN CITY","US",1,"UNATNDD","",""
"2026/02/19","23922.5","U","TX","TS67","GARDEN RIDGE","US",1,"ALL","WED-SUN","DAWN-DUSK"
"2026/02/19","23922.51","A","TX","TS55","GARDEN RIDGE","US",1,"ALL","ALL","0700-1900"
"2026/02/19","23925.","H","TX","T57","GARLAND","US",1,"ALL","MON-SAT","0800-1800"
"2026/02/19","23925.","H","TX","T57","GARLAND","US",2,"ALL","SUN","0900-1700"
"2026/02/19","23925.14","H","TX","90TA","GARLAND","US",1,"UNATNDD","",""
"2026/02/19","23930.1","A","TX","2TX5","GATESVILLE","US",1,"UNATNDD","",""
"2026/02/19","23930.2","A","TX","GOP","GATESVILLE","US",1,"ALL","MON-FRI","0800-1700"
"2026/02/19","23933.","A","TX","TS01","GEORGETOWN","US",1,"UNATNDD","",""
"2026/02/19","23933.01","H","TX","36TS","GEORGETOWN","US",1,"IREG","",""
"2026/02/19","23933.02","A","TX","TX92","GEORGETOWN","US",1,"UNATNDD","",""
"2026/02/19","23933.03","A","TX","07TS","GEORGETOWN","US",1,"UNATNDD","",""
"2026/02/19","23933.12","A","TX","05TE","GEORGETOWN","US",1,"UNATNDD","",""
"2026/02/19","23933.13","A","TX","30TA","GEORGETOWN","US",1,"UNATNDD","",""
"2026/02/19","23933.14","A","TX","0XA7","GEORGETOWN","US",1,"UNATNDD","",""
"2026/02/19","23934.","A","TX","GTU","GEORGETOWN","US",1,"ALL","ALL","0700-1900"
"2026/02/19","23934.02","A","TX","TA68","GEORGETOWN","US",1,"UNATNDD","",""
"2026/02/19","23934.6","A","TX","59TS","GEORGE WEST","US",1,"IREG","",""
"2026/02/19","23934.61","A","TX","8T6","GEORGE WEST","US",2,"UNATNDD","",""
"2026/02/19","23935.","A","TX","50TA","GERONIMO","US",1,"UNATNDD","",""
"2026/02/19","23937.","A","TX","9TX1","GIDDINGS","US",1,"UNATNDD","",""
"2026/02/19","23937.1","A","TX","GYB","GIDDINGS","US",1,"ALL","MON-FRI","0800-1700"
"2026/02/19","23939.11","A","TX","JXI","GILMER","US",1,"ALL","MON-FRI","0700-1700"
"2026/02/19","23948.","A","TX","07F","GLADEWATER","US",1,"ALL","ALL","0800-1700"
