"EFF_DATE","SITE_NO","SITE_TYPE_CODE","STATE_CODE","ARPT_ID","CITY","COUNTRY_CODE","RWY_END_ID","ILS_LOC_ID","SYSTEM_TYPE_CODE","STATE_NAME","REGION_CODE","RWY_LEN","RWY_WIDTH","CATEGORY","OWNER","OPERATOR","APCH_BEAR","MAG_VAR","MAG_VAR_HEMIS","COMPONENT_STATUS","COMPONENT_STATUS_DATE","LAT_DEG","LAT_MIN","LAT_SEC","LAT_HEMIS","LAT_DECIMAL","LONG_DEG","LONG_MIN","LONG_SEC","LONG_HEMIS","LONG_DECIMAL","LAT_LONG_SOURCE_CODE","SITE_ELEVATION","LOC_FREQ","BK_COURSE_STATUS_CODE"
"2026/02/19","12286.","A","MT","BTM","BUTTE","US","15","BEY","LD","MONTANA","ANM",9000,150,"I","F-FEDERAL AVIATION ADMIN","F-FEDERAL AVIATION ADMIN",154.87,12,"E","OPERATIONAL IFR","1979/11/29",45,56,20.0189,"N",45.93889413,112,29,30.5816,"W",-112.49182822,"T",5539.4,110.9,""
"2026/02/19","12381.","A","MT","GTF","GREAT FALLS","US","03","SMR","LD","MONTANA","ANM",10502,150,"III","F-FEDERAL AVIATION ADMIN","F-FEDERAL AVIATION ADMIN",32,13,"E","OPERATIONAL IFR","2019/08/06",47,29,31.2474,"N",47.49201316,111,21,1.3265,"W",-111.35036847,"T",3646.1,111.3,""
"2026/02/19","12402.","A","MT","HLN","HELENA","US","27","HLN","LS","MONTANA","ANM",9000,150,"I","F-FEDERAL AVIATION ADMIN","F-FEDERAL AVIATION ADMIN",266.71,12,"E","OPERATIONAL IFR","1972/06/15",46,36,32.8871,"N",46.6091353,112,0,8.4247,"W",-112.00234019,"T",3862.5,110.1,"R"
"2026/02/19","12418.","A","MT","GPI","KALISPELL","US","02","GPI","LS","MONTANA","ANM",9007,150,"I","F-FEDERAL AVIATION ADMIN.","F-FEDERAL AVIATION ADMIN.",19.83,15,"E","OPERATIONAL RESTRICTED","2019/11/15",48,19,16.85,"N",48.32134722,114,14,38.88,"W",-114.24413333,"K",2977.7,111.5,""
"2026/02/19","12453.","A","MT","MSO","MISSOULA","US","12","MSO","LS","MONTANA","ANM",9501,150,"I","F-FEDERAL AVIATION ADMIN.","F-FEDERAL AVIATION ADMIN.",117.45,13,"E","OPERATIONAL RESTRICTED","2018/02/08",46,54,22.1549,"N",46.90615413,114,4,28.4913,"W",-114.07458091,"Z",3195.7,109.3,""
"2026/02/19","12549.1","A","MT","WYS","WEST YELLOWSTONE","US","01","LOW","LS","MONTANA","ANM",8400,150,"I","F-FEDERAL AVIATION ADMIN","F-FEDERAL AVIATION ADMIN",12.26,14,"E","OPERATIONAL IFR","2020/05/28",44,42,7.15,"N",44.70198611,111,6,29.69,"W",-111.10824722,"FS",6629.5,110.7,""
"2026/02/19","12597.","A","NE","AIA","ALLIANCE","US","30","BYE","LD","NEBRASKA","ACE",9203,150,"I","F-FEDERAL AVIATION ADMINISTRATION","F-FEDERAL AVIATION ADMINISTRATION",307.32,7,"E","OPERATIONAL IFR","2007/12/20",42,3,43.2628,"N",42.06201744,102,49,16.9258,"W",-102.82136827,"T",3928.4,108.35,"N"
"2026/02/19","12674.","A","NE","CDR","CHADRON","US","03","CDR","LS","NEBRASKA","ACE",5998,100,"I","F-FAA","F-FAA",28.09,7,"E","OPERATIONAL IFR","1991/11/14",42,50,50.4531,"N",42.84734808,103,5,11.8206,"W",-103.08661683,"K",3265.4,110.9,""
"2026/02/19","12681.","A","NE","OLU","COLUMBUS","US","14","OLU","LC","NEBRASKA","ACE",6801,100,"","F-FEDERAL AVIATION ADMIN","F-FEDERAL AVIATION ADMIN",146.82,3,"E","OPERATIONAL IFR","1976/10/14",41,26,24.6294,"N",41.44017483,97,20,11.6982,"W",-97.33658283,"T",1439.4,109.1,""
"2026/02/19","12743.","A","NE","GRI","GRAND ISLAND","US","35","GRI","LS","NEBRASKA","ACE",7002,150,"I","F-FEDERAL AVIATION ADMIN.","F-FEDERAL AVIATION ADMIN.",353.3,7,"E","OPERATIONAL IFR","1971/09/09",40,58,54.836,"N",40.98189888,98,18,53.077,"W",-98.31474361,"K",1840.4,111.9,"Y"
"2026/02/19","12783.","A","NE","EAR","KEARNEY","US","36","EAR","LD","NEBRASKA","ACE",7094,100,"I","F-FEDERAL AVIATION ADMIN","F-FEDERAL AVIATION ADMIN",2.4,5,"E","OPERATIONAL IFR","1979/11/29",40,44,20.8709,"N",40.7391308,99,0,23.8729,"W",-99.00663136,"T",2127.1,110.9,""
"2026/02/19","12794.","A","NE","LNK","LINCOLN","US","18","OCZ","LS","NEBRASKA","ACE",12901,200,"I","F-FEDERAL AVIATION ADMIN","F-FEDERAL AVIATION ADMIN",177.28,3,"E","OPERATIONAL IFR","1982/05/27",40,49,29.0976,"N",40.82474933,96,45,42.9233,"W",-96.76192313,"T",1167.1,111.1,""
"2026/02/19","12794.","A","NE","LNK","LINCOLN","US","36","LNK","LS","NEBRASKA","ACE",12901,200,"I","F-FEDERAL AVIATION ADMIN.","F-FEDERAL AVIATION ADMIN.",357.28,3,"E","OPERATIONAL IFR","1901/01/01",40,52,1.9502,"N",40.86720838,96,45,41.933,"W",-96.76164805,"T",1192.4,109.9,"Y"
"2026/02/19","12808.","A","NE","MCK","MC COOK","US","12","MCK","LD","NEBRASKA","ACE",6450,100,"I","F-FEDERAL AVIATION ADMINISTRATION","F-FEDERAL AVIATION ADMINISTRATION",123.47,8,"E","OPERATIONAL IFR","2005/12/22",40,12,1.0833,"N",40.20030091,100,34,52.58,"W",-100.58127222,"T",2532,110.95,"N"
"2026/02/19","12836.","A","NE","OFK","NORFOLK","US","02","OFK","LS","NEBRASKA","ACE",5801,100,"I","F-FEDERAL AVIATION ADMIN","F-FEDERAL AVIATION ADMIN",14.4,5,"E","OPERATIONAL IFR","1978/11/30",41,59,42.7749,"N",41.99521525,97,25,45.0771,"W",-97.42918808,"T",1525.7,111.5,""
"2026/02/19","12842.","A","NE","LBF","NORTH PLATTE","US","30","LBF","LS","NEBRASKA","ACE",8001,150,"I","F-FEDERAL AVIATION ADMIN","F-FEDERAL AVIATION ADMIN",299.9,6,"E","OPERATIONAL IFR","1980/09/18",41,8,4.2083,"N",41.1345023,100,41,39.6879,"W",-100.69435775,"T",2776,111.5,""
"2026/02/19","12853.1","A","NE","OFF","OMAHA","US","13","ATB","LG","NEBRASKA","ACE",11703,150,"I","A-U.S AIR FORCE","A-U.S AIR FORCE",127.11,2,"E","OPERATIONAL IFR","2010/04/28",41,6,31.39,"N",41.10871944,95,53,28.59,"W",-95.891275,"A",969,111.7,""
"2026/02/19","12853.1","A","NE","OFF","OMAHA","US","31","OFF","LS","NEBRASKA","ACE",11703,150,"I","A-U.S. AIR FORCE","A-U.S. AIR FORCE",307.13,2,"E","OPERATIONAL IFR","2022/10/07",41,7,47.28,"N",41.1298,95,55,31.99,"W",-95.92555277,"A",1046.6,109.5,""
"2026/02/19","12854.","A","NE","OMA","OMAHA","US","14L","RAY","LD","NEBRASKA","ACE",8500,150,"I","F-FEDERAL AVIATION ADMINISTRATION","F-FEDERAL AVIATION ADMINISTRATION",142.39,2,"E","OPERATIONAL IFR","2006/04/13",41,17,32.238,"N",41.29228833,95,52,48.8935,"W",-95.88024819,"T",981.6,111.75,""
"2026/02/19","12854.","A","NE","OMA","OMAHA","US","14R","OMA","LD","NEBRASKA","ACE",9502,150,"IIIB","F-FEDERAL AVIATION ADMIN.","F-FEDERAL AVIATION ADMIN.",142.39,2,"E","OPERATIONAL IFR","1978/12/22",41,17,25.6862,"N",41.29046838,95,53,1.9986,"W",-95.8838885,"K",982.7,110.3,"N"
"2026/02/19","12854.","A","NE","OMA","OMAHA","US","18","PPY","LD","NEBRASKA","ACE",8154,150,"I","F-FEDERAL AVIATION ADMIN","F-FEDERAL AVIATION ADMIN",178.21,2,"E","OPERATIONAL IFR","1984/12/20",41,17,17.5073,"N",41.28819647,95,53,40.6777,"W",-95.89463269,"T",980,110.9,""
"2026/02/19","12854.","A","NE","OMA","OMAHA","US","32L","ENF","LD","NEBRASKA","ACE",9502,150,"I","F-FEDERAL AVIATION ADMIN","F-FEDERAL AVIATION ADMIN",322.4,2,"E","OPERATIONAL RESTRICTED","2001/02/16",41,18,58.463,"N",41.31623972,95,54,30.1081,"W",-95.90836336,"T",986.3,111.9,"N"
"2026/02/19","12854.","A","NE","OMA","OMAHA","US","32R","EDI","LD","NEBRASKA","ACE",8500,150,"III","F-FEDERAL AVIATION ADMINISTRATION","F-FEDERAL AVIATION ADMINISTRATION",322.4,2,"E","OPERATIONAL IFR","2004/09/30",41,18,57.7162,"N",41.31603227,95,54,10.0584,"W",-95.902794,"T",986.4,111.15,"N"
"2026/02/19","12854.","A","NE","OMA","OMAHA","US","36","OGN","LD","NEBRASKA","ACE",8154,150,"I","O-OMAHA AIRPORT AUTHORITY","O-OMAHA AIRPORT AUTHORITY",358.21,2,"E","OPERATIONAL IFR","1980/01/01",41,18,57.9858,"N",41.31610716,95,53,40.1839,"W",-95.89449552,"K",983.4,110.7,""
"2026/02/19","12915.","A","NE","BFF","SCOTTSBLUFF","US","12","RMT","LD","NEBRASKA","ACE",8279,150,"I","F-FEDERAL AVIATION ADMINISTRATION","F-FEDERAL AVIATION ADMINISTRATION",125.59,10,"E","OPERATIONAL RESTRICTED","2018/02/05",41,51,50.0208,"N",41.86389466,103,34,51.0713,"W",-103.58085313,"T",3940.6,110.35,"N"
"2026/02/19","12915.","A","NE","BFF","SCOTTSBLUFF","US","30","BFF","LD","NEBRASKA","ACE",8279,150,"I","F-FEDERAL AVIATION ADMIN.","F-FEDERAL AVIATION ADMIN.",305.6,10,"E","OPERATIONAL RESTRICTED","2018/02/05",41,53,3.357,"N",41.88426583,103,36,27.1754,"W",-103.60754872,"T",3934.6,109.3,"Y"
"2026/02/19","13048.","A","NV","EKO","ELKO","US","24","EKO","DD","NEVADA","AWP",7454,150,"I","F-FAA","F-FAA",242.6,12,"E","OPERATIONAL IFR","1984/05/10",40,49,20.625,"N",40.82239583,115,48,4.3604,"W",-115.80121122,"T",5047.3,108.5,""
"2026/02/19","13081.","A","NV","LSV","LAS VEGAS","US","21L","DIQ","LG","NEVADA","AWP",10051,150,"I","A-U.S AIR FORCE","A-U.S AIR FORCE",209.29,12,"E","OPERATIONAL IFR","2003/09/30",36,13,20.02,"N",36.22222777,115,2,49.68,"W",-115.04713333,"A",1821.8,109.1,""
"2026/02/19","13082.","A","NV","VGT","LAS VEGAS","US","12L","HWG","LD","NEVADA","AWP",4199,75,"I","F-FEDERAL AVIATION ADMINISTRATION","F-FEDERAL AVIATION ADMINISTRATION",120.33,14,"E","OPERATIONAL IFR","2005/10/27",36,12,12.2444,"N",36.20340122,115,11,6.0915,"W",-115.18502541,"T",2142.9,110.7,""
"2026/02/19","13083.","A","NV","LAS","LAS VEGAS","US","01L","CUA","LD","NEVADA","AWP",9770,150,"I","F-FEDERAL AVIATION ADMINISTRATION","F-FEDERAL AVIATION ADMINISTRATION",13.91,11,"E","OPERATIONAL RESTRICTED","2018/02/13",36,6,0.8259,"N",36.10022941,115,9,22,"W",-115.15611111,"T",2078.9,110.1,""
"2026/02/19","13083.","A","NV","LAS","LAS VEGAS","US","26L","RLE","LD","NEVADA","AWP",10526,150,"I","F-FEDERAL AVIATION ADMIN","F-FEDERAL AVIATION ADMIN",258.95,11,"E","OPERATIONAL RESTRICTED","2018/02/13",36,4,25.0515,"N",36.07362541,115,9,53.3413,"W",-115.16481702,"T",2168.2,111.5,"N"
"2026/02/19","13083.","A","NV","LAS","LAS VEGAS","US","26R","LAS","LD","NEVADA","AWP",14835,150,"I","F-FEDERAL AVIATION ADMIN.","F-FEDERAL AVIATION ADMIN.",258.96,11,"E","OPERATIONAL IFR","1970/05/28",36,4,34.9114,"N",36.07636427,115,10,19.1797,"W",-115.17199436,"T",2186.3,110.3,""
"2026/02/19","13123.","A","NV","RNO","RENO","US","17R","RNO","LD","NEVADA","AWP",11001,150,"I","F-FEDERAL AVIATION ADMIN.","F-FEDERAL AVIATION ADMIN.",167.12,13,"E","OPERATIONAL RESTRICTED","2018/02/14",39,28,49.5342,"N",39.48042616,119,46,9.505,"W",-119.76930694,"T",4419.7,110.9,"R"
"2026/02/19","13123.","A","NV","RNO","RENO","US","35L","AGY","LD","NEVADA","AWP",11001,150,"I","F-FEDERAL AVIATION ADMINISTRATION","F-FEDERAL AVIATION ADMINISTRATION",347.12,13,"E","OPERATIONAL RESTRICTED","2015/01/02",39,30,59.9826,"N",39.51666183,119,46,9.1647,"W",-119.76921241,"T",4433.1,109.9,""
"2026/02/19","13124.","A","NV","RTS","RENO","US","32","RTS","LD","NEVADA","AWP",9000,150,"I","F-FEDERAL AVIATION ADMINISTRATION","F-FEDERAL AVIATION ADMINISTRATION",317.59,16,"E","OPERATIONAL IFR","2009/07/02",39,41,9.49,"N",39.68596944,119,52,59.71,"W",-119.88325277,"F",5040.1,111.9,""
"2026/02/19","13138.1","A","NV","TNX","TONOPAH","US","15","RVP","LG","NEVADA","AWP",12001,150,"I","A-U.S AIR FORCE","A-U.S AIR FORCE",141.22,16,"E","OPERATIONAL IFR","2011/06/03",37,46,43.3798,"N",37.77871661,116,46,12.2664,"W",-116.770074,"M",5563.3,108.3,""
"2026/02/19","13138.1","A","NV","TNX","TONOPAH","US","33","UVV","LG","NEVADA","AWP",12001,150,"I","A-U.S AIR FORCE","A-U.S AIR FORCE",321.23,16,"E","OPERATIONAL IFR","2011/03/23",37,49,2.0774,"N",37.81724372,116,47,25.6581,"W",-116.79046058,"M",5468.3,111.7,""
"2026/02/19","13224.","A","NH","CON","CONCORD","US","35","CON","LS","NEW HAMPSHIRE","ANE",6005,100,"I","F-FEDERAL AVIATION ADMIN","F-FEDERAL AVIATION ADMIN",351,16,"W","OPERATIONAL IFR","1974/01/16",43,12,32.1451,"N",43.20892919,71,30,29.3231,"W",-71.5081453,"Z",340.3,108.7,""
"2026/02/19","13306.","A","NH","EEN","KEENE","US","02","EEN","LS","NEW HAMPSHIRE","ANE",6201,100,"I","F-FEDERAL AVIATION ADMIN.","F-FEDERAL AVIATION ADMIN.",18,15,"W","OPERATIONAL RESTRICTED","2018/02/14",42,54,22.455,"N",42.9062375,72,16,9.898,"W",-72.26941611,"K",484.4,108.9,""
"2026/02/19","13312.","A","NH","LCI","LACONIA","US","08","LCI","LD","NEW HAMPSHIRE","ANE",5890,100,"I","O-STATE OF NEW HAMPSHIRE.","O-STATE OF NEW HAMPSHIRE.",83.54,16,"W","OPERATIONAL IFR","1981/10/20",43,34,37.194,"N",43.57699833,71,24,16.835,"W",-71.40467638,"F",513,108.5,"Y"
"2026/02/19","13317.","A","NH","LEB","LEBANON","US","18","DVR","LD","NEW HAMPSHIRE","ANE",5200,100,"I","F-FEDERAL AVIATION ADMIN","F-FEDERAL AVIATION ADMIN",187,16,"W","OPERATIONAL RESTRICTED","2001/04/20",43,36,58.274,"N",43.61618722,72,18,18.2689,"W",-72.30507469,"Z",600.3,111.9,""
"2026/02/19","13332.","A","NH","MHT","MANCHESTER","US","06","MJE","LS","NEW HAMPSHIRE","ANE",7651,150,"I","F-FEDERAL AVIATION ADMINISTRATION","F-FEDERAL AVIATION ADMINISTRATION",57.42,15,"W","OPERATIONAL IFR","1980/01/01",42,56,42.3634,"N",42.94510094,71,25,41.3468,"W",-71.42815188,"T",241.5,109.95,""
"2026/02/19","13332.","A","NH","MHT","MANCHESTER","US","17","MNA","LD","NEW HAMPSHIRE","ANE",9250,150,"I","F-FEDERAL AVIATION ADMIN","F-FEDERAL AVIATION ADMIN",171.52,15,"W","OPERATIONAL IFR","1996/05/23",42,54,57.425,"N",42.91595138,71,25,27.5266,"W",-71.42431294,"T",277.1,109.1,""
"2026/02/19","13332.","A","NH","MHT","MANCHESTER","US","35","MHT","LD","NEW HAMPSHIRE","ANE",9250,150,"III","F-FEDERAL AVIATION ADMIN.","F-FEDERAL AVIATION ADMIN.",351.53,15,"W","OPERATIONAL IFR","2002/12/17",42,56,43.521,"N",42.9454225,71,26,30.2305,"W",-71.44173069,"T",215.7,109.1,""
"2026/02/19","13350.","A","NH","ASH","NASHUA","US","14","ASH","LS","NEW HAMPSHIRE","ANE",6000,100,"I","F-FEDERAL AVIATION ADMIN","F-FEDERAL AVIATION ADMIN",139,16,"W","OPERATIONAL IFR","1980/03/20",42,46,37.1563,"N",42.77698786,71,30,9.4445,"W",-71.50262347,"T",187.1,109.7,""
"2026/02/19","13386.","A","NH","PSM","PORTSMOUTH","US","16","PGQ","LS","NEW HAMPSHIRE","ANE",11322,150,"I","F-FEDERAL AVIATION ADMIN","F-FAA",165.07,16,"W","OPERATIONAL IFR","1998/12/03",43,3,43.949,"N",43.06220805,70,48,37.4768,"W",-70.81041022,"T",83.9,110.1,""
"2026/02/19","13386.","A","NH","PSM","PORTSMOUTH","US","34","PSM","LS","NEW HAMPSHIRE","ANE",11322,150,"I","A-U.S. AIR FORCE","A-U.S. AIR FORCE",345.08,16,"W","OPERATIONAL IFR","1973/04/02",43,5,40.4116,"N",43.09455877,70,50,12.6626,"W",-70.83685072,"T",95.2,110.1,""
"2026/02/19","13487.","A","NJ","ACY","ATLANTIC CITY","US","13","PVO","LD","NEW JERSEY","AEA",10001,150,"I","F-FEDERAL AVIATION ADMIN.","F-FEDERAL AVIATION ADMIN.",127.99,10,"W","OPERATIONAL IFR","1975/01/05",39,27,0.07,"N",39.45001944,74,33,23.2671,"W",-74.55646308,"T",63.9,109.1,""
"2026/02/19","13487.","A","NJ","ACY","ATLANTIC CITY","US","31","ACY","LD","NEW JERSEY","AEA",10001,150,"I","F-FEDERAL AVIATION ADMINISTRATION","F-FEDERAL AVIATION ADMINISTRATION",308.01,10,"W","OPERATIONAL IFR","2004/08/25",39,27,56.1615,"N",39.46560041,74,35,39.3666,"W",-74.5942685,"T",76.4,109.1,""
"2026/02/19","13578.","A","NJ","CDW","CALDWELL","US","22","CDW","LC","NEW JERSEY","AEA",4552,80,"","O-ESSEX COUNTY ARPT","O-ESSEX COUNTY ARPT",223,13,"W","OPERATIONAL IFR","1987/09/24",40,52,0.798,"N",40.86688833,74,17,13.1605,"W",-74.28698902,"T",174.3,109.35,""
"2026/02/19","14010.","A","NJ","MIV","MILLVILLE","US","10","MIV","LS","NEW JERSEY","AEA",6003,150,"I","F-FEDERAL AVIATION ADMIN","F-FEDERAL AVIATION ADMIN",100,10,"W","OPERATIONAL IFR","1980/03/20",39,22,1.3121,"N",39.36703113,75,3,27.5214,"W",-75.05764483,"T",73,110.9,""
"2026/02/19","14031.","A","NJ","MMU","MORRISTOWN","US","23","MMU","LS","NEW JERSEY","AEA",5998,150,"I","F-FEDERAL AVIATION ADMIN.","F-FEDERAL AVIATION ADMIN.",229.11,13,"W","OPERATIONAL IFR","1970/12/10",40,47,32.3739,"N",40.79232608,74,25,11.9599,"W",-74.41998886,"T",182.3,110.3,"U"
"2026/02/19","14052.","A","NJ","EWR","NEWARK","US","04L","EWR","LD","NEW JERSEY","AEA",11000,150,"I","F-FEDERAL AVIATION ADMIN.","F-FEDERAL AVIATION ADMIN.",38.81,13,"W","OPERATIONAL IFR","1970/03/06",40,42,18.2046,"N",40.70505683,74,9,38.1047,"W",-74.16058463,"T",8.4,110.75,""
"2026/02/19","14052.","A","NJ","EWR","NEWARK","US","04R","EZA","LD","NEW JERSEY","AEA",9999,150,"IIIB","F-FEDERAL AVIATION ADMIN.","F-FEDERAL AVIATION ADMIN.",38.82,13,"W","OPERATIONAL IFR","1973/07/26",40,42,15.9258,"N",40.70442383,74,9,25.8442,"W",-74.15717894,"T",8.4,108.7,""
"2026/02/19","14052.","A","NJ","EWR","NEWARK","US","11","GPR","LD","NEW JERSEY","AEA",6725,150,"I","F-FEDERAL AVIATION ADMIN","F-FEDERAL AVIATION ADMIN",106.97,13,"W","OPERATIONAL RESTRICTED","2018/02/07",40,42,9.2942,"N",40.70258172,74,10,5.0109,"W",-74.16805858,"T",7.1,109.15,""
"2026/02/19","14052.","A","NJ","EWR","NEWARK","US","22L","LSQ","LD","NEW JERSEY","AEA",9999,150,"III","F-FEDERAL AVIATION ADMIN.","F-FEDERAL AVIATION ADMIN.",218.83,13,"W","OPERATIONAL RESTRICTED","1973/07/12",40,40,28.9694,"N",40.67471372,74,10,33.8535,"W",-74.17607041,"T",9.1,108.7,""
"2026/02/19","14052.","A","NJ","EWR","NEWARK","US","22R","JNN","LD","NEW JERSEY","AEA",11000,150,"I","F-FEDERAL AVIATION ADMIN","F-FEDERAL AVIATION ADMIN",218.83,13,"W","OPERATIONAL RESTRICTED","2018/02/07",40,40,22.3776,"N",40.67288266,74,10,51.7332,"W",-74.181037,"T",9.2,110.75,""
"2026/02/19","14349.","A","NJ","TEB","TETERBORO","US","06","TEB","LD","NEW JERSEY","AEA",6014,150,"I","F-FEDERAL AVIATION ADMIN.","F-FEDERAL AVIATION ADMIN.",60.16,12,"W","OPERATIONAL RESTRICTED","2018/02/07",40,51,29.8116,"N",40.858281,74,3,11.8725,"W",-74.05329791,"T",6.2,111.75,""
"2026/02/19","14349.","A","NJ","TEB","TETERBORO","US","19","TJL","LD","NEW JERSEY","AEA",6997,150,"I","F-FEDERAL AVIATION ADMINISTRATION","F-FEDERAL AVIATION ADMINISTRATION",195.21,12,"W","OPERATIONAL IFR","1999/06/17",40,50,13.469,"N",40.83707472,74,3,37.7616,"W",-74.06048933,"T",18,110.15,""
"2026/02/19","14353.1","A","NJ","MJX","TOMS RIVER","US","06","MJX","LS","NEW JERSEY","AEA",5950,100,"I","F-FEDERAL AVIATION ADMIN","F-FEDERAL AVIATION ADMIN",62.84,13,"W","OPERATIONAL IFR","1982/04/15",39,56,1.1535,"N",39.93365375,74,16,58.4575,"W",-74.28290486,"Z",72,109.9,"N"
"2026/02/19","14366.","A","NJ","TTN","TRENTON","US","06","TTN","LS","NEW JERSEY","AEA",6006,150,"I","F-FEDERAL AVIATION ADMIN.","F-FEDERAL AVIATION ADMIN.",58.48,12,"W","OPERATIONAL IFR","1985/06/06",40,16,56.131,"N",40.28225861,74,48,15.784,"W",-74.80438444,"F",181.3,111.3,"N"
"2026/02/19","14460.","A","NJ","WWD","WILDWOOD","US","19","CEJ","LC","NEW JERSEY","AEA",5252,150,"","F-FEDERAL AVIATION ADMIN","F-FEDERAL AVIATION ADMIN",189.62,10,"W","OPERATIONAL IFR","1979/12/27",39,0,2.296,"N",39.00063777,74,54,20.2104,"W",-74.905614,"K",19.4,108.9,"U"
"2026/02/19","14484.","A","NJ","WRI","WRIGHTSTOWN","US","06","WRI","LS","NEW JERSEY","AEA",11451,150,"II","A-U.S. AIR FORCE","A-U.S. AIR FORCE",57.76,12,"W","OPERATIONAL IFR","1901/01/01",40,1,36.6607,"N",40.02685019,74,34,3.3268,"W",-74.56759077,"F",101.7,110.1,""
"2026/02/19","14484.","A","NJ","WRI","WRIGHTSTOWN","US","24","JTQ","LG","NEW JERSEY","AEA",11451,150,"I","A-U.S. AIR FORCE","A-U.S. AIR FORCE",238.75,12,"W","OPERATIONAL IFR","1981/04/06",40,0,7.1306,"N",40.00198072,74,36,2.9188,"W",-74.60081077,"F",139.2,110.1,""
"2026/02/19","14525.","A","NM","HMN","ALAMOGORDO","US","16","MUK","LG","NEW MEXICO","ASW",12134,150,"I","A-U.S. AIR FORCE","A-U.S. AIR FORCE",157.82,10,"E","OPERATIONAL IFR","1980/09/09",32,49,48.36,"N",32.8301,106,5,54.1,"W",-106.09836111,"A",4043.9,108.9,""
"2026/02/19","14525.","A","NM","HMN","ALAMOGORDO","US","22","HMN","LS","NEW MEXICO","ASW",10578,300,"I","A-U.S. AIR FORCE","A-U.S. AIR FORCE",219.82,8,"E","OPERATIONAL IFR","1980/09/09",32,50,36.51,"N",32.843475,106,8,13.11,"W",-106.136975,"A",4052.1,111.7,"U"
"2026/02/19","14528.1","A","NM","AEG","ALBUQUERQUE","US","22","AEG","LS","NEW MEXICO","ASW",7398,100,"I","F-FEDERAL AVIATION ADMIN","F-FEDERAL AVIATION ADMIN",215.19,11,"E","OPERATIONAL IFR","1988/01/14",35,8,12.2923,"N",35.13674786,106,48,42.1984,"W",-106.81172177,"T",5836.8,110.1,""
"2026/02/19","14532.","A","NM","ABQ","ALBUQUERQUE","US","03","BZY","LS","NEW MEXICO","ASW",10000,150,"I","F-FEDERAL AVIATION ADMIN","F-FEDERAL AVIATION ADMIN",33.79,11,"E","OPERATIONAL IFR","1996/01/04",35,2,35.6017,"N",35.04322269,106,36,19.0296,"W",-106.605286,"Z",5316.3,111.5,""
"2026/02/19","14532.","A","NM","ABQ","ALBUQUERQUE","US","08","SPT","LD","NEW MEXICO","ASW",13793,150,"I","F-FEDERAL AVIATION ADMIN","F-FEDERAL AVIATION ADMIN",79.43,11,"E","OPERATIONAL IFR","1977/01/27",35,2,38.5108,"N",35.04403077,106,34,13.9773,"W",-106.57054925,"Z",5358,111.9,""
"2026/02/19","14559.","A","NM","CNM","CARLSBAD","US","03","CVD","LS","NEW MEXICO","ASW",7854,150,"I","F-FEDERAL AVIATION ADMIN","F-FEDERAL AVIATION ADMIN",34.14,10,"E","OPERATIONAL IFR","1984/04/26",32,20,21.91,"N",32.33941944,104,15,18.32,"W",-104.25508888,"Z",3244,111.9,""
"2026/02/19","14577.","A","NM","CVS","CLOVIS","US","04","GLO","LG","NEW MEXICO","ASW",10003,150,"I","A-U.S AIR FORCE","A-U.S AIR FORCE",35,10,"E","OPERATIONAL RESTRICTED","2018/02/06",34,23,58.3749,"N",34.39954858,103,18,15.7248,"W",-103.304368,"A",4310.1,108.5,""
"2026/02/19","14577.","A","NM","CVS","CLOVIS","US","13","OVI","LG","NEW MEXICO","ASW",8196,150,"I","A-U.S AIR FORCE","A-U.S AIR FORCE",135,10,"E","OPERATIONAL IFR","2007/09/10",34,22,2.3713,"N",34.36732536,103,18,40.7494,"W",-103.31131927,"A",4262.8,110.35,""
"2026/02/19","14577.","A","NM","CVS","CLOVIS","US","22","CVS","LG","NEW MEXICO","ASW",10003,150,"I","A-U.S. AIR FORCE","A-U.S. AIR FORCE",215,10,"E","OPERATIONAL IFR","1901/01/01",34,22,25.2659,"N",34.37368497,103,20,8.0989,"W",-103.33558302,"A",4269.7,109.7,""
"2026/02/19","14577.","A","NM","CVS","CLOVIS","US","31","BNN","LG","NEW MEXICO","ASW",8196,150,"I","A-U.S AIR FORCE","A-U.S AIR FORCE",315,10,"E","OPERATIONAL IFR","2006/02/09",34,23,18.152,"N",34.38837555,103,20,12.1178,"W",-103.33669938,"A",4303.2,108.3,"U"
"2026/02/19","14578.","A","NM","CVN","CLOVIS","US","04","CVN","LS","NEW MEXICO","ASW",7200,150,"I","F-FEDERAL AVIATION ADMIN","F-FEDERAL AVIATION ADMIN",36.6,9,"E","OPERATIONAL IFR","1982/07/08",34,26,27.44,"N",34.44095555,103,3,39.45,"W",-103.06095833,"T",4207,108.9,"N"
"2026/02/19","14607.","A","NM","FMN","FARMINGTON","US","25","FMN","LD","NEW MEXICO","ASW",6704,100,"I","F-FEDERAL AVIATION ADMIN","F-FEDERAL AVIATION ADMIN",256.32,12,"E","OPERATIONAL IFR","1985/12/19",36,44,27.8598,"N",36.74107216,108,14,26.6305,"W",-108.24073069,"K",5473.2,111.9,""
"2026/02/19","14612.","A","NM","GUP","GALLUP","US","06","GUP","LE","NEW MEXICO","ASW",7312,100,"I","F-FEDERAL AVIATION ADMINISTRATION","F-FEDERAL AVIATION ADMINISTRATION",61.88,12,"E","OPERATIONAL IFR","1979/08/09",35,30,52.5757,"N",35.51460436,108,46,27.4717,"W",-108.77429769,"T",6483.4,111.7,""
